42427855	1504.9253539103865
42432598	1474.9426095886317
42436384	1259.4733765406322
42448726	883.9967024290603
42429838	1245.103368708887
371190620	1149.6358207149224
42429876	1306.7308551236995
2141026495	825.956566749414
42427319	1004.4899477465797
4207837428	1376.2510748476059
42449038	1069.5008580504518
42453577	774.566197317436
42431168	1004.1845232592584
42432135	1094.101646063367
3327370783	1602.650412932786
1692433935	1109.4623305071166
42437305	1146.238267114632
42432706	1514.8076749887327
42429946	1672.5515549628294
1692450029	1162.5673864876526
42445430	599.3694938080913
2059304029	1070.03750950049
42429980	1080.2591306648205
42440083	1425.388495588308
596776659	537.0955607220116
42437113	924.7954666952505
42443194	932.8160536106972
42430594	1528.3962192784752
42435702	1382.3857456657433
2141026551	664.1309476840295
42423203	420.0
4207143422	1205.490074306667
7499043385	970.5605992100684
5004570631	908.8548543413144
42449427	578.934541701739
42430691	1554.5011164868008
4207143435	1185.2696548367524
42448570	1225.2760379556983
42443336	1263.7160526719035
42423674	1289.995730965617
42429552	593.2269042316608
42428315	1344.6769497495725
42429538	713.4820553531785
42453177	976.9554094940123
42428005	1028.3341535571262
3371304342	1342.676920056831
42456205	1093.9888047114048
42425169	1278.1543687609285
42428080	1281.7381223403481
588455697	1014.5574249472091
42432992	1024.0637664970036
4810893672	1179.8323073218753
42431482	1111.9086047005303
42432000	967.4113453776124
42430898	1054.072295594366
42442848	996.9458426905958
42440721	1161.0202201514496
42440053	867.2036367966307
4207863943	781.3861638481993
4783358910	1453.480854749987
561035372	1041.3941697259656
561035380	1122.5534879330992
2141026492	670.0787985619751
4215913812	1524.5938558488867
42442604	817.1800470420361
1332860731	820.0095151888088
42448735	784.6147039811792
8842216739	1225.1991006537162
42425088	788.3092107779848
42453472	1379.7297333698314
42432436	1342.623420983687
7801840675	870.0234504778368
42434314	904.2767924953038
370888101	1014.2198364396982
42429704	1688.2091014059463
42434611	1595.6810551585081
4207683804	1253.4791244630567
42436935	1239.6163875139287
42427538	754.817483712632
1210384798	1406.6203543899492
42428951	987.2549726938805
42439395	933.6787246904869
42446701	1341.4129240540433
42445365	1279.0208901066878
42431203	745.1080317227777
42441283	1070.5495820543526
5051485235	1464.6191784377884
42445733	899.7819010471594
42427870	1596.2377669027903
42422006	1126.0297519530204
7956044490	1259.426126655495
7132405535	1032.614564001942
60929278	1363.4861782924322
42435646	1408.3626262412681
42444837	1075.6669187755729
42421791	1486.1782441733199
593915303	1516.2726559404323
4207932666	1584.4803429909284
42430320	1400.5807403400884
42427146	1203.9073197921425
42439559	997.7096092391491
6868145381	857.9230485447688
42444457	468.53790867199183
42443426	873.5342863299898
42450352	1490.1125560933233
246857084	1222.4543760319004
4754091366	1171.3695098070548
7818397400	1091.6218902244982
42428032	896.7308983714029
42433017	1079.6505909142984
42441805	1029.8379799159272
42441895	1038.7969640246847
42446668	1485.7596330217248
42449932	1200.0
42441867	1106.2004444143856
42421749	951.2844020756402
1918039864	970.6635784245934
42428223	1360.4118999785692
595245920	1410.0912532133361
42439486	586.9877182155728
42447330	732.745444769866
42424235	719.1950386912592
4207150079	1178.465394317778
42428014	980.2503634792283
42440134	714.796760088796
42457292	1128.0187736618109
42457728	1235.3506880736463
42436514	1147.2989362303747
42454196	832.0778449463792
42446797	1565.9119239041768
42428192	1278.9999350049898
42434249	840.2978078919467
593839894	1553.837813707988
42447069	1093.2225074525531
4215940679	959.7398813250605
4207669596	564.1014870547133
42448693	1243.189336325074
42426665	1051.7248050180583
406010307	1164.679115099519
