42430633	42430651	317.7241604736929
42439990	42442960	2212.3322280609746
42449948	42434085	470.6012268782604
42423020	42442949	1573.3460769724866
42449956	42434090	533.2761058650536
9019680388	42459098	2640.688124716284
42444991	42430633	1023.6694663350034
42443618	42430643	4516.290327407594
42442931	42445365	1004.0133696357366
42445916	42433625	1609.6242429694605
42443556	42430347	629.5534229875448
595105496	42433644	3582.36398979455
42430304	42430736	3131.86733071369
42434087	42445365	1586.445540633044
42445920	42435702	1650.7629917996549
42431549	42453011	2933.9662496534447
42442935	42430694	3483.149246947214
42449963	42430736	2788.000832865654
42430664	42440170	1077.431306741803
42433611	42433604	585.5598673292839
42433604	42443614	1907.1340285720803
42442961	42449971	384.3336041602003
42440009	42453011	2616.6648242751967
42442949	42445378	1338.3176324769204
42434074	42437363	1238.260708986583
42430342	42439990	590.8007108831596
42444991	42435675	762.824759430205
42440015	42444964	1986.6941649736282
42437358	42453011	1230.9726955867236
42450341	42435644	2478.571652285262
42445910	42434090	1326.3794086084658
42434085	42434092	602.149773842742
42450434	42454010	3755.6621510010154
42435702	42454010	3040.707551727808
42443556	42445914	482.84703110796283
42444991	42435644	752.3776556457444
42443528	42443563	2055.746624191671
3786901743	42442960	2273.1873668415888
42430358	42446991	778.6782987102557
42449942	42446949	484.6787212747817
42455915	42439984	2441.2881682124707
42449945	42455934	1079.465605518285
100522741	42445930	642.1114795073917
42442960	100522741	1353.5859690816053
42431556	42435671	1675.4162683925842
42430651	42445039	2154.8648099433676
42431563	561042199	3005.0851418298053
42453011	42445914	1385.069997037299
42446949	42446945	156.82520174849373
42455934	42435663	2727.3260185122413
42430390	42431560	1159.444757827886
42430643	42446998	3587.7051335836777
42453000	42431563	3428.8214857116045
42440001	42430324	1041.3582284565796
596775882	561042203	815.5875740730639
596775951	42445936	463.84010649804753
42445390	42435680	3038.1984994795016
42440170	42445916	2206.960078326856
42430704	42445914	2644.7051179599152
596775882	42440153	659.0990105081004
42445378	42445914	944.6553525284655
42446998	42443561	2396.7121273331063
42459098	42435680	1657.068612023764
596775951	42430633	3741.0028834255736
42455963	42446998	759.8226502047415
42435657	42439996	920.4303794113343
42435716	42437644	2699.2996021293284
42434090	42439990	1741.2648937208562
42435716	42454010	3511.0461141850005
42434087	42434087	0.0
42446353	42430317	1588.8708059910728
42431556	42443528	1456.9493140912703
42452973	42443528	1429.1104822674527
42448813	42446977	631.665936957634
42453986	42443563	2213.0310166269373
596775951	42434072	1095.8398980538939
42435707	42440015	274.2068266858134
42443618	42435644	3857.192743225219
42449938	42433644	2346.3394797911747
42443561	42434092	2680.817348823266
42443615	42445936	951.2784438225572
42430324	42445910	622.8385080040889
42430694	42458333	2958.2606001983786
42459098	42440163	1931.3554750892256
42433620	42439984	758.9353483847744
42442952	42439990	1740.5609496608108
42445916	42433620	1491.0347779750252
42447007	42434090	1338.5482617289113
561042203	42442961	1831.4238489040672
42445947	42449948	1593.5969698902948
42446363	42440025	1314.8580519195352
42440163	42435707	592.4653148538299
42443618	42430390	1553.5012555878548
42430324	42437368	985.551028271057
42437654	42446504	1300.0052178086544
42440170	42437654	2106.1235230351285
42437654	42440009	1988.779002509544
42431556	42437358	1941.255267558895
42449938	42445039	3635.224927792133
42445936	42433625	2729.395167181488
42433604	42433625	1448.7404733140938
42431563	42442955	2735.843743447205
561042199	42430664	2788.477022520332
42445926	42439990	1058.1563925416258
596775914	42442935	1501.836467670589
42439968	42456041	3098.5467771490235
42455929	42433644	2939.8678661691074
42443615	42445914	2073.087041388833
42443534	42446488	2055.299683835038
42433604	561042203	618.9384789714911
42446941	42442937	849.1450285345729
42443618	42446987	1408.6699503740956
42437644	42430371	1908.5950767198806
42435644	42442952	2980.5223609164036
42430680	42440163	1027.35524840876
42456041	42453986	2872.890535104314
42445027	42446998	1760.9152466051096
42435702	42446941	2601.5857196734355
42453011	42433625	2672.8368901287567
42437358	42434092	1380.5810050451084
42445027	42440025	1040.0783094951123
42445916	42442935	847.386533035885
42431549	42446991	1526.6456134172422
42435707	42446977	2119.091395449875
42431544	42443563	2519.4432648767074
42453000	596775882	1243.2120114335346
42442952	42435680	2015.678410065522
42443532	42435684	433.9133709084638
42430324	42455915	1693.1764085008479
42430704	42434092	3069.4791604621028
42455963	42455963	0.0
42442931	42443534	3209.690506746059
42445947	42446991	961.3176623739578
42455929	42445910	1378.123341758498
42447007	42449971	155.17633443962703
42450341	42446353	1897.3608483076173
42430651	42430342	1854.3397848787545
42430352	561042199	1339.6530937726247
42435680	42442931	2500.698901716257
42446353	42430680	2319.628134503758
42454010	42445930	2017.944067421195
42434074	42434085	311.5687843251237
3786901743	42444991	2096.1529876196596
42443534	42434085	2033.2473008477436
42433625	42450341	2039.3385934901007
42440015	42437358	1545.2740838414056
42445930	42445908	1746.768314098041
42430304	42431544	2069.2279187917075
42445908	42446363	2840.9098982612477
42445914	42444991	1614.9801536581663
42435680	42455761	1026.3653486258188
42435663	42439968	437.2515061538034
42446353	42445930	154.9806117909957
42455915	42445027	3624.722114298785
42439990	42450426	1220.67082963061
42446949	42442949	1018.0657166239807
42455915	42430352	2326.685743733515
42445027	42453000	3157.79290409025
42443528	42437363	1068.0714997669336
42455929	42435680	2396.6238259874203
42446987	42450341	2837.0797602383805
42449961	42439968	2329.1098061204343
42435716	42442957	2003.4425049799606
42446504	42443618	3749.785234866835
42431549	42443534	1617.7859732123059
42456611	42454010	2024.8900551690626
42430680	42445018	709.805245859954
42445039	42446977	2725.5080705679256
42449948	42450434	2824.359442816125
42435702	42456041	2414.1592777840897
42430311	596775914	1888.6418605784056
42430390	42450434	1752.7704090040004
42446363	42439955	2101.2591503771855
42439984	42449956	1685.3296895367905
42440025	42452973	2354.160336825173
42430324	42433625	1305.3234837048446
42445947	42430704	2777.687748452632
42437663	42445039	2473.922796513255
42434074	42443563	2225.935833411321
42450426	42456041	1395.8650852260926
42439984	42431549	1674.520284020518
42435671	42442949	2016.2103806867883
42459098	42442949	676.4675269915649
42427762	42443532	1943.2811727818064
42454010	42446998	2026.559470904854
42445936	42442949	1158.9356873873912
42458333	42446945	303.44625758061875
42443612	42430633	3765.778994430824
42431563	42446488	2691.979619244879
42435675	42458333	1979.8385576001942
42449948	42437371	2353.2730377797234
42459098	42430651	3126.9191115411345
42430363	42433625	2103.4062914908513
42442957	42450341	2725.9167746428843
42430704	42435644	2106.9727986177636
42437670	42440001	2104.7446573762054
42430688	42445378	3265.1148489299408
42445018	42453011	2690.8512590762166
42431544	42430680	2637.917186472322
42437670	42437363	1461.5217413875089
42445930	42440015	1058.832211878005
596775914	42442955	537.5125715277652
42459098	42435684	1499.0904333131011
42442937	42446488	1000.9560118892638
42434085	42443534	2192.91433160584
42443534	42440153	1567.7071029551869
42453986	42452882	1862.4156036046954
42431563	42439968	2106.6700356983883
42446363	42434074	2039.6717512353162
42455963	42430363	1854.9734252443916
42453986	42439990	1708.0125088227637
42430742	42433625	1986.5284994950205
42435675	42446994	1803.4386373175969
42431544	596775951	300.03253708573084
42452973	42434072	1267.6369090122755
42448813	42446945	1116.7649018955262
42459098	42446941	1265.6223899919364
42434087	42431544	1583.0218682464613
42442943	42434092	390.5657268503055
42459098	42445936	483.44675886331703
42423020	596775914	2135.9631485664477
596775914	42435644	2598.501877129707
42450426	42454010	2345.0816612748094
42439984	42439984	0.0
42434085	42445914	956.8510192584005
42433604	42430747	3447.452593733295
42445378	42430371	2534.9381821583497
42430713	42445936	1994.6489228894882
42454010	42446488	1537.6324083666605
42452975	42442957	3681.80917863216
42446353	42445926	473.3902336774736
42445920	42443532	1766.2168372233255
42445930	42431560	1778.291513812393
596775914	42435702	1517.267347643125
42446363	42430651	1551.5928515641763
42449956	42453011	1250.2690686179808
42430311	42449948	1573.3430267305616
42439996	42435644	1395.638908347152
42430333	42435675	872.0384933645453
42446504	42445039	1724.4972085843317
42433625	42445908	1447.2442527065896
42446363	42435675	1024.6827012093422
42453986	42449948	787.4265269850305
42453011	596775914	1876.221829940797
42434087	42440025	2335.912005794585
42456611	42435680	1974.9639749039172
42446959	42449961	953.385432589773
42447007	42444964	3370.3059809206165
42445920	42433620	1815.4810781876085
42455915	42456041	1767.0743033064844
42430742	42439996	1732.8918867297166
42435663	42430680	1148.091944711416
42440163	42449938	2723.920491935458
42440163	42442957	2289.555097265047
42430317	42445928	1429.3543565755692
42423020	42433644	2732.038598465241
42445926	42442961	1492.8591897140832
42449971	42437358	2344.551932907092
42443618	42445936	1401.5178854052679
561042199	42449932	623.1456724299596
42455934	42430333	2179.552247145508
42445039	42442943	3096.3155755634316
42437363	42445910	1060.033842595516
42437663	42445033	2144.978704440687
42449938	42445908	939.2806313364621
42435680	42445936	1489.9710172494322
42430304	42449956	2214.529840290212
595105496	42427762	2183.4316427487443
42445374	42430378	2534.0664978024843
42430304	42458333	791.8553803887354
42444991	42452975	742.560534889617
42446488	42443612	1436.7145219456122
561042203	42443615	1440.7827190068426
42449971	42445914	2511.547269024979
42431556	42439996	872.858606464728
42446945	42445018	2560.0254423754986
42442943	42437654	2228.2780786343087
42435716	42442931	3282.193831976439
42445910	42430643	2150.572157686222
42448813	42449956	159.43229560637624
42433604	42430651	1841.0963733888088
42452882	42435716	2416.5139934107196
42434072	42452882	1546.1392514755362
42442960	42442937	1118.9471361470676
561042203	42433644	2184.887362145327
42442957	42445908	2278.0536054036434
42430317	42445910	465.87102066856363
42434087	42456598	1264.2892747457554
42447007	42430390	955.6030264814071
42430311	42440170	2214.000722151532
42440153	42459098	320.77710744385814
42430347	42440170	1415.2383595836745
42455963	42435646	3849.9566664345684
42446945	42435707	2764.70002376738
42447007	42433625	3213.350130053216
42443614	42442943	1323.5578363590316
42443528	42442957	1315.1008890780956
42433620	42434074	1659.6645202919146
42445033	42433620	1554.651181835639
42445930	42446977	946.7308149282904
42435684	42434072	1177.5611395623516
42437663	42435644	276.3648265382164
42447007	42443528	1276.845357184391
42446941	42433611	1523.2887103549253
42442943	42445033	3253.4097157742317
42430358	42430688	1846.8850032373653
42443618	42431560	2371.782043424292
42445378	42443561	2721.5650070321562
42442949	42431563	3044.8427577113234
42430742	42445926	2472.540422066651
42434092	42445920	1541.5857929064903
42430342	42445930	1102.1504215719365
42440153	42453011	1873.0920752553288
42448813	42430347	1410.008497658129
5131026388	42435716	3621.216689521769
42435675	42430643	1781.570977758209
42445910	42430324	622.4597993382301
42453011	42455915	1083.593831989722
42453986	42453000	1222.6938492438342
42445033	42452973	2572.1685226260543
42445039	42445378	3686.4135241175713
42437363	42442943	1586.8306504339937
42445018	5131026388	2936.407710571126
42435680	42443561	751.2400232269312
42440025	42440015	332.08547803005206
42430390	42430363	1203.6037801627815
42434087	42445947	1429.1866406265947
42430317	42444964	1137.8845351327857
42430333	42435684	1190.370695135592
42430342	42434085	937.010207923307
42446959	42449956	795.3829444681093
42446504	42435716	2003.016706299391
42449971	42430713	3111.097654746515
596775951	42449961	641.7368305938554
42430311	42442949	2107.637485283812
3786901743	42446987	1334.5851032698188
42446991	42430311	2091.8869211221804
42446504	42445390	2951.955382495078
42430747	42443618	2918.513055928675
42443615	42423020	1813.404451933174
42435702	42452975	2138.9659981258537
42449938	42439955	1522.0785213949955
42435707	42433620	1985.2337657613832
42442957	42444964	3408.5597864449437
42435671	42445916	1178.2788957269706
42435707	42454010	3206.256166844913
42446991	42443532	1760.6085786700653
42430664	42446994	3110.787707133487
42439968	42430742	2708.3944015632574
42439996	42445033	1342.989048338986
42430358	42439984	908.0630123233587
42430333	42437654	911.6093697074945
42442935	42439984	2068.245890054161
42442935	42434092	719.1604015374166
42435716	561042203	2360.434880204409
42440025	42446941	2822.171175615493
42442937	42430742	3804.2019743821797
42443561	42446991	2077.834280928937
42431549	42440009	317.30142537824787
42449961	42443612	785.2533399312322
42448813	42452975	3302.4948378629533
42437371	42446488	1570.9808216157885
42443534	42430304	2222.0524453498947
42435657	42437663	917.9060883710755
42456611	42444991	2736.941617722955
42444964	42446987	2563.5876990642523
42446977	42431544	1897.379171015347
42434085	42450426	1421.3470053918204
42443563	42439968	1152.1977471171144
42435671	42445033	1226.6234717438992
42435671	42442955	2333.4182325584893
42440163	42442961	2616.073937737119
42443612	42440001	1387.9319072120302
42442935	42435716	3301.8814527575378
42442949	42452975	3360.1855136134263
42430643	42446991	3269.213008997696
42443612	42430390	641.7121067011127
42431556	42442937	2988.0533505149615
42446977	42445930	1277.1104757081184
42445027	42430664	1513.8577962466525
42444964	42455934	3314.4790910425063
9019680388	42443614	3436.690056830568
42445916	42442937	683.1446629803104
42439968	42437371	1143.5770461782336
42430347	42455934	1698.6378431252206
42435675	3786901743	2140.447096653786
42430390	42447007	941.5744764284972
42433644	42430664	432.82969414994176
42430363	42442960	1638.169708820184
42445914	42430742	3290.4164484778967
42458333	42445908	477.7851862749799
3786901743	595105496	1873.2102838452963
42449971	42434074	1909.1123936787337
42444964	42435707	1713.7525228393733
42449938	42431560	3360.3751794077634
42442935	42427762	2758.030868064241
42430680	596775882	2303.372444106539
42445374	42430311	940.1688493701565
42445947	42456598	165.85766774236626
42430643	42449932	2306.7516738190598
42450341	5131026388	4175.290144240023
42445039	42446959	2892.6204007378738
42453986	42430651	2318.313614667263
42430643	42434090	3321.8280436150935
42449963	42435644	3238.947870924593
42430742	42442931	3959.6687919459227
42430664	42434090	3004.325185717379
42440001	42458333	2024.1279538385484
42446949	42439968	1535.2046591209632
42448813	42430363	1250.3955066219876
42435663	42445378	2120.6147976951706
42445926	42431556	1649.8628547100266
42430378	42427762	486.43245380044647
42442957	42445920	1807.0936642717772
42444964	42445027	1986.2681318238556
42435680	42449932	2445.8273351833104
42442935	42445920	1168.9973627558672
42445365	42437654	740.1578097535817
42435657	42431556	1280.2966628423073
42446987	42442961	1180.376485525484
42445378	42445390	444.3930990201077
42446363	42449938	3156.465114693159
42439996	42442960	2054.6514293247483
596775882	42443612	820.960442276611
42427762	42449961	1113.6880984400957
42446987	42445018	2077.0397215363646
42449956	42449948	945.7342820962324
