42430633	42430651	39.80680589232685
42439990	42442960	308.4118519947413
42449948	42434085	69.58795578244327
42423020	42442949	204.06236382068718
42449956	42434090	70.1208408075594
9019680388	42459098	343.20362530195837
42444991	42430633	128.2527953919112
42443618	42430643	565.8338734721208
42442931	42445365	125.79013588014485
42445916	42433625	201.66549406863282
42443556	42430347	102.70677688489869
595105496	42433644	456.43444024993414
42430304	42430736	410.2646397845312
42434087	42445365	224.14135248128392
42445920	42435702	232.08981104942652
42431549	42453011	398.6150513499156
42442935	42430694	454.9400913540586
42449963	42430736	353.0369699269436
42430664	42440170	148.69481467901755
42433611	42433604	108.98743876131323
42433604	42443614	281.873996377201
42442961	42449971	48.15212401818658
42440009	42453011	354.003905941654
42442949	42445378	167.67421822394968
42434074	42437363	168.75460549358326
42430342	42439990	95.51452431100847
42444991	42435675	119.78984390246794
42440015	42444964	258.5345069935697
42437358	42453011	168.14035052801182
42450341	42435644	318.99550455563684
42445910	42434090	174.38339581443745
42434085	42434092	84.65953497192163
42450434	42454010	488.64677683520085
42435702	42454010	422.17668424092204
42443556	42445914	74.92471210660538
42444991	42435644	94.26337377479318
42443528	42443563	264.9506924923883
3786901743	42442960	297.5546406462246
42430358	42446991	109.47864721569044
42449942	42446949	63.259522398056006
42455915	42439984	315.01154813937393
42449945	42455934	135.24334366717858
100522741	42445930	90.27797006102554
42442960	100522741	181.77687457530655
42431556	42435671	227.9217263615908
42430651	42445039	292.1454873724675
42431563	561042199	414.7328350075648
42453011	42445914	197.49455303441547
42446949	42446945	22.048914121775688
42455934	42435663	355.65891293676987
42430390	42431560	153.31414917384762
42430643	42446998	473.19487037352377
42453000	42431563	467.3974019950239
42440001	42430324	161.43444836942487
596775882	561042203	112.07939130254657
596775951	42445936	65.21382125056931
42445390	42435680	388.04031941544
42440170	42445916	280.7031111845108
42430704	42445914	351.6573406621349
596775882	42440153	100.6463218339145
42445378	42445914	125.65283801743315
42446998	42443561	326.00863609882003
42459098	42435680	246.39363940339652
596775951	42430633	490.4365781493811
42455963	42446998	132.94491861161413
42435657	42439996	139.90502845247775
42435716	42437644	375.93140077932384
42434090	42439990	256.03621506361213
42435716	42454010	457.6145727949257
42434087	42434087	0.0
42446353	42430317	223.3880496329741
42431556	42443528	213.23473071353155
42452973	42443528	200.9264706356239
42448813	42446977	87.59476694374219
42453986	42443563	292.22093495643827
596775951	42434072	154.07013371585097
42435707	42440015	38.55223972800149
42443618	42435644	483.2573090757167
42449938	42433644	334.54356737872143
42443561	42434092	335.8723984927355
42443615	42445936	127.5831506523061
42430324	42445910	108.76994911402329
42430694	42458333	390.22353252702646
42459098	42440163	267.8922031409006
42433620	42439984	119.1404582395979
42442952	42439990	243.49720899543698
42445916	42433620	198.30360209176456
42447007	42434090	169.0479830087253
561042203	42442961	232.76687669694465
42445947	42449948	235.14171755579463
42446363	42440025	182.84044904024458
42440163	42435707	83.29794383617528
42443618	42430390	196.00319300756382
42430324	42437368	125.96307323716013
42437654	42446504	162.87415878971512
42440170	42437654	268.06957026220806
42437654	42440009	287.9053831143978
42431556	42437358	272.36746642209897
42449938	42445039	473.3501554042207
42445936	42433625	368.5402683028137
42433604	42433625	214.977398893032
42431563	42442955	342.7665075415533
561042199	42430664	382.6435990425214
42445926	42439990	148.7720032649814
596775914	42442935	198.82154734303523
42439968	42456041	407.4140819889181
42455929	42433644	372.5112779481659
42443615	42445914	302.10046707499794
42443534	42446488	276.678739334974
42433604	561042203	91.8553064533791
42446941	42442937	108.76595588233859
42443618	42446987	183.39903442755968
42437644	42430371	263.6054237530352
42435644	42442952	376.7297448969257
42430680	42440163	149.67536301389703
42456041	42453986	379.6056758047414
42445027	42446998	260.0714900433943
42435702	42446941	360.5768353182721
42453011	42433625	334.87254827766077
42437358	42434092	172.96928255166316
42445027	42440025	171.28549868715152
42445916	42442935	106.16678060000486
42431549	42446991	214.63946897135523
42435707	42446977	297.93466658120764
42431544	42443563	353.348804508325
42453000	596775882	168.6353684434707
42442952	42435680	294.68346388862045
42443532	42435684	73.49209703520353
42430324	42455915	252.21104360983333
42430704	42434092	426.69952027182893
42455963	42455963	0.0
42442931	42443534	405.4575648593878
42445947	42446991	139.18039514568662
42455929	42445910	184.33318690285884
42447007	42449971	28.88222398860792
42450341	42446353	252.3646349725339
42430651	42430342	248.5609250076292
42430352	561042199	202.85483238658597
42435680	42442931	335.39946784878344
42446353	42430680	321.2590047804158
42454010	42445930	263.6100111848279
42434074	42434085	43.80516200213775
3786901743	42444991	287.9041434424086
42443534	42434085	295.9263372608835
42433625	42450341	259.6863863678495
42440015	42437358	208.30005659662814
