id,ptime,dtime,plat,plong,node_id
2013012538,2013-01-31 06:00:51,2013-01-31 06:25:46,40.71722,-73.990402,42452076
2013011485,2013-01-31 06:00:55,2013-01-31 06:31:22,40.761074,-73.981026,42430361
2013030544,2013-01-31 06:01:00,2013-01-31 06:33:00,40.721882,-74.004173,42452026
2013011438,2013-01-31 06:01:00,2013-01-31 06:30:00,40.754753,-73.983574,42430333
2013020517,2013-01-31 06:01:15,2013-01-31 06:27:21,40.755302,-73.973343,42446987
2013006745,2013-01-31 06:01:27,2013-01-31 06:38:44,40.762756,-73.993263,42452365
2013020972,2013-01-31 06:01:37,2013-01-31 06:34:03,40.730865,-74.001595,42430217
2013029552,2013-01-31 06:02:00,2013-01-31 06:26:00,40.750454,-73.973618,4202958489
2013011060,2013-01-31 06:02:00,2013-01-31 06:39:00,40.762917,-73.976639,42430378
2013014681,2013-01-31 06:02:03,2013-01-31 06:21:34,40.746414,-73.972137,3834459547
2013004574,2013-01-31 06:02:11,2013-01-31 06:35:08,40.762871,-73.972702,42432825
2013004146,2013-01-31 06:02:19,2013-01-31 06:30:18,40.728539,-73.990898,4015190382
2013020715,2013-01-31 06:02:22,2013-01-31 06:31:57,40.728249,-73.984787,42449021
2013001713,2013-01-31 06:03:00,2013-01-31 06:35:00,40.726776,-73.99633,1692433920
2013020780,2013-01-31 06:03:00,2013-01-31 06:39:00,40.783142,-73.955109,596776163
2013030088,2013-01-31 06:03:01,2013-01-31 06:35:56,40.760838,-73.982483,42440001
2013014236,2013-01-31 06:03:53,2013-01-31 06:50:13,40.759174,-73.995842,42455751
2013010910,2013-01-31 06:04:00,2013-01-31 06:38:00,40.761993,-73.980782,4207938836
2013026799,2013-01-31 06:04:00,2013-01-31 06:35:00,40.756714,-73.964218,6164008209
2013021808,2013-01-31 06:04:00,2013-01-31 06:37:00,40.758007,-73.985352,42428297
2013031256,2013-01-31 06:04:00,2013-01-31 06:34:00,40.744061,-73.988083,42434800
2013013435,2013-01-31 06:04:14,2013-01-31 06:32:46,40.762112,-73.964249,8906433866
2013010983,2013-01-31 06:04:33,2013-01-31 06:40:00,40.782726,-73.953056,42447144
2013011520,2013-01-31 06:05:00,2013-01-31 06:43:22,40.762966,-73.978195,42430375
2013003353,2013-01-31 06:05:00,2013-01-31 06:37:00,40.770527,-73.966187,42429682
2013020390,2013-01-31 06:05:00,2013-01-31 06:42:00,40.792961,-73.973152,4215936666
2013010912,2013-01-31 06:05:00,2013-01-31 06:38:00,40.705818,-74.009392,42432679
2013013718,2013-01-31 06:05:08,2013-01-31 06:34:11,40.760708,-73.98716,42435680
2013025608,2013-01-31 06:06:00,2013-01-31 06:33:00,40.741058,-73.982239,42429896
2013012825,2013-01-31 06:06:00,2013-01-31 06:33:00,40.758228,-73.973724,596775876
2013019948,2013-01-31 06:06:04,2013-01-31 06:38:05,40.729507,-73.977982,595655123
2013012766,2013-01-31 06:06:16,2013-01-31 06:41:44,40.793636,-73.974098,42431094
2013011660,2013-01-31 06:06:50,2013-01-31 06:45:52,40.798557,-73.963295,42437917
2013016230,2013-01-31 06:07:00,2013-01-31 06:36:00,40.757835,-73.975136,42445928
2013016597,2013-01-31 06:07:20,2013-01-31 06:35:40,40.734573,-73.979279,42439181
2013015720,2013-01-31 06:07:44,2013-01-31 06:33:47,40.739048,-73.985107,42440325
2013028902,2013-01-31 06:07:57,2013-01-31 06:45:05,40.793499,-73.974564,42431089
2013015446,2013-01-31 06:08:00,2013-01-31 06:38:00,40.762238,-73.981468,4207938836
2013013655,2013-01-31 06:08:00,2013-01-31 06:40:00,40.771404,-73.956779,42443020
2013016067,2013-01-31 06:08:00,2013-01-31 06:41:25,40.775707,-73.982773,42428601
2013013794,2013-01-31 06:08:59,2013-01-31 06:36:22,40.745983,-73.977448,4207683807
2013030053,2013-01-31 06:08:59,2013-01-31 06:35:33,40.759033,-73.97216,42436703
2013012528,2013-01-31 06:09:28,2013-01-31 06:36:58,40.75491,-73.966843,6166999550
2013015864,2013-01-31 06:10:00,2013-01-31 06:49:00,40.783852,-73.979874,1061531454
2013026251,2013-01-31 06:10:36,2013-01-31 06:44:38,40.740723,-74.007469,42429412
2013015852,2013-01-31 06:11:00,2013-01-31 06:39:00,40.774197,-73.951218,42439409
2013011179,2013-01-31 06:11:00,2013-01-31 06:39:00,40.726704,-73.994057,42445520
2013020608,2013-01-31 06:11:00,2013-01-31 06:39:00,40.781246,-73.946335,4207786966
2013004916,2013-01-31 06:11:00,2013-01-31 06:44:00,40.746742,-73.997108,42435629
2013020879,2013-01-31 06:11:06,2013-01-31 06:38:09,40.734783,-73.986206,42449890
2013002304,2013-01-31 06:11:44,2013-01-31 06:44:49,40.759918,-73.96463,3785586743
2013007232,2013-01-31 06:11:58,2013-01-31 06:38:39,40.753319,-73.97435,42444049
2013011895,2013-01-31 06:12:28,2013-01-31 06:34:51,40.751484,-73.971161,42442943
2013020912,2013-01-31 06:13:00,2013-01-31 06:44:00,40.753357,-73.995827,5481859182
2013024439,2013-01-31 06:13:00,2013-01-31 06:35:00,40.745773,-73.972603,3834459529
2013001380,2013-01-31 06:14:00,2013-01-31 06:48:00,40.762192,-73.971855,42432825
2013010800,2013-01-31 06:14:00,2013-01-31 06:46:00,40.76038,-73.984734,42428305
2013020840,2013-01-31 06:14:00,2013-01-31 06:47:00,40.738884,-73.990463,8569045585
2013021078,2013-01-31 06:14:33,2013-01-31 06:52:01,40.756474,-73.97271,42446991
2013012055,2013-01-31 06:14:57,2013-01-31 06:49:00,40.7103,-74.007324,1538237434
2013011659,2013-01-31 06:14:58,2013-01-31 06:43:39,40.761097,-73.984238,42428307
2013013475,2013-01-31 06:15:00,2013-01-31 06:46:00,40.750359,-73.986626,4886239172
2013012083,2013-01-31 06:15:00,2013-01-31 06:47:00,40.7537,-73.994095,42435645
2013025259,2013-01-31 06:15:12,2013-01-31 06:43:18,40.776428,-73.951683,42435516
2013015595,2013-01-31 06:15:14,2013-01-31 06:49:01,40.764912,-73.987831,4207837422
2013015216,2013-01-31 06:15:45,2013-01-31 06:40:48,40.732704,-73.981606,42439323
2013025249,2013-01-31 06:16:00,2013-01-31 06:51:00,40.738716,-74.008064,42431508
2013018546,2013-01-31 06:16:00,2013-01-31 06:46:11,40.734337,-73.983513,42442877
2013017223,2013-01-31 06:16:00,2013-01-31 06:52:00,40.757172,-73.989952,42435663
2013020889,2013-01-31 06:16:13,2013-01-31 06:56:02,40.775455,-73.964142,42446455
2013030377,2013-01-31 06:16:29,2013-01-31 06:42:26,40.786148,-73.948631,42449007
2013007508,2013-01-31 06:17:00,2013-01-31 06:46:00,40.779247,-73.953995,42429338
2013022055,2013-01-31 06:17:00,2013-01-31 06:48:00,40.716885,-73.995552,5161246301
2013014366,2013-01-31 06:17:05,2013-01-31 06:44:38,40.757786,-73.97451,5475605299
2013025233,2013-01-31 06:17:17,2013-01-31 06:53:55,40.777203,-73.964104,42440397
2013028536,2013-01-31 06:18:00,2013-01-31 06:50:00,40.763241,-73.970139,596775946
2013016987,2013-01-31 06:19:00,2013-01-31 06:47:00,40.763107,-73.980614,4207938836
2013019983,2013-01-31 06:19:00,2013-01-31 06:44:00,40.801228,-73.932251,7925258804
2013029594,2013-01-31 06:19:00,2013-01-31 06:58:00,40.775467,-73.976334,42435272
2013021270,2013-01-31 06:19:00,2013-01-31 06:47:00,40.756798,-73.98349,42430344
2013025343,2013-01-31 06:19:05,2013-01-31 06:52:00,40.748226,-74.005089,42437914
2013019616,2013-01-31 06:19:27,2013-01-31 06:44:23,40.740829,-73.983894,2302133933
2013010624,2013-01-31 06:20:00,2013-01-31 06:59:00,40.711494,-74.005409,6119503129
2013025247,2013-01-31 06:20:00,2013-01-31 06:57:00,40.768162,-73.986404,42445037
2013022852,2013-01-31 06:20:15,2013-01-31 06:48:39,40.763084,-73.962692,42429981
2013025448,2013-01-31 06:20:40,2013-01-31 06:55:54,40.767212,-73.956413,42445247
2013031248,2013-01-31 06:20:42,2013-01-31 06:54:36,40.734329,-74.006248,42436400
2013014449,2013-01-31 06:20:48,2013-01-31 06:54:21,40.733608,-74.007286,42436134
2013005831,2013-01-31 06:21:00,2013-01-31 06:51:00,40.763767,-73.980934,42440015
2013011193,2013-01-31 06:21:00,2013-01-31 07:02:00,40.768021,-73.958771,42443009
2013011654,2013-01-31 06:21:00,2013-01-31 06:50:00,40.755726,-73.974136,42448811
2013020332,2013-01-31 06:22:00,2013-01-31 06:52:00,40.75198,-73.993065,42435644
2013019935,2013-01-31 06:22:00,2013-01-31 07:00:00,40.76292,-73.979012,42430371
2013025380,2013-01-31 06:22:00,2013-01-31 07:00:00,40.772434,-73.962906,596788016
2013014722,2013-01-31 06:23:00,2013-01-31 06:48:00,40.742893,-73.97345,42453187
2013020688,2013-01-31 06:23:07,2013-01-31 06:50:17,40.757969,-73.972961,42440456
2013018178,2013-01-31 06:24:00,2013-01-31 07:04:00,40.775585,-73.976341,42435272
2013031537,2013-01-31 06:24:00,2013-01-31 07:12:00,40.786983,-73.979271,42431030
2013003711,2013-01-31 06:24:00,2013-01-31 07:11:00,40.782558,-73.978653,42428063
2013013310,2013-01-31 06:24:00,2013-01-31 06:50:00,40.731781,-73.98362,42440743
2013013328,2013-01-31 06:24:00,2013-01-31 06:46:00,40.744972,-73.975021,42434969
2013016194,2013-01-31 06:25:00,2013-01-31 06:57:00,40.724602,-74.004395,592484776
2013025521,2013-01-31 06:26:00,2013-01-31 06:54:00,40.757542,-73.972878,5475605298
2013021187,2013-01-31 06:26:00,2013-01-31 06:56:00,40.763103,-73.980713,4207938836
2013012917,2013-01-31 06:26:00,2013-01-31 07:08:00,40.774147,-73.957436,42450015
2013015338,2013-01-31 06:26:00,2013-01-31 07:14:00,40.783108,-73.97448,42443280
2013026447,2013-01-31 06:26:16,2013-01-31 06:59:21,40.732346,-73.984962,42440737
2013020164,2013-01-31 06:26:35,2013-01-31 06:57:27,40.787857,-73.949448,42445259
2013011455,2013-01-31 06:27:00,2013-01-31 07:09:28,40.764816,-73.96125,5550244687
2013011162,2013-01-31 06:27:03,2013-01-31 06:56:04,40.747597,-73.986526,42443680
2013011682,2013-01-31 06:27:22,2013-01-31 07:08:01,40.767521,-73.985893,4207837426
2013031812,2013-01-31 06:27:54,2013-01-31 07:00:25,40.763294,-73.981361,42440015
2013012875,2013-01-31 06:27:59,2013-01-31 06:59:06,40.755322,-73.994881,4491359481
2013016290,2013-01-31 06:28:00,2013-01-31 07:00:00,40.776073,-73.946815,42428037
2013015183,2013-01-31 06:28:37,2013-01-31 07:14:06,40.82354,-73.943687,42434255
2013015159,2013-01-31 06:29:00,2013-01-31 07:36:00,40.771786,-73.946983,42451754
2013013653,2013-01-31 06:29:00,2013-01-31 06:56:00,40.738171,-73.981606,42442889
2013020051,2013-01-31 06:29:00,2013-01-31 06:58:00,40.764233,-73.979271,42431549
2013013006,2013-01-31 06:29:53,2013-01-31 07:01:45,40.748936,-73.992012,42435422
2013012671,2013-01-31 06:29:54,2013-01-31 07:07:43,40.705196,-74.017799,246901366
2013022623,2013-01-31 06:30:00,2013-01-31 07:17:00,40.801701,-73.953423,2141026523
2013021174,2013-01-31 06:30:06,2013-01-31 07:34:21,40.778057,-73.978424,42432558
2013025404,2013-01-31 06:30:35,2013-01-31 07:11:14,40.751404,-74.005142,42430600
2013030510,2013-01-31 06:32:00,2013-01-31 07:05:00,40.763317,-73.980675,42440015
2013011754,2013-01-31 06:32:09,2013-01-31 07:04:30,40.744469,-73.998947,42434271
2013003966,2013-01-31 06:32:23,2013-01-31 07:09:38,40.709839,-74.015083,246858431
2013014054,2013-01-31 06:33:49,2013-01-31 07:11:52,40.773659,-73.963676,42430052
2013025240,2013-01-31 06:34:00,2013-01-31 07:08:00,40.756706,-73.992432,5916783969
2013011332,2013-01-31 06:34:54,2013-01-31 07:12:38,40.71806,-74.014214,42431630
2013021035,2013-01-31 06:35:00,2013-01-31 07:09:00,40.755756,-73.990738,42435657
2013025345,2013-01-31 06:35:00,2013-01-31 07:04:00,40.755337,-73.98027,42432693
2013020323,2013-01-31 06:35:55,2013-01-31 07:08:12,40.723637,-74.003624,42432135
2013030756,2013-01-31 06:36:00,2013-01-31 07:40:00,40.756634,-73.96418,42455963
2013020335,2013-01-31 06:36:00,2013-01-31 07:30:00,40.758163,-73.986221,42428297
2013025629,2013-01-31 06:36:01,2013-01-31 07:09:33,40.722107,-74.003159,42433574
2013011021,2013-01-31 06:36:05,2013-01-31 07:41:51,40.788399,-73.976784,42428674
2013025411,2013-01-31 06:37:00,2013-01-31 07:08:00,40.736786,-73.989128,4597668036
2013013385,2013-01-31 06:38:00,2013-01-31 07:14:00,40.73275,-73.974693,42439191
2013012192,2013-01-31 06:38:00,2013-01-31 07:12:00,40.762218,-73.99733,42430680
2013010632,2013-01-31 06:38:00,2013-01-31 07:19:00,40.762222,-73.98201,42440009
2013011790,2013-01-31 06:38:01,2013-01-31 07:09:57,40.722801,-73.98584,42453604
2013025354,2013-01-31 06:38:47,2013-01-31 07:03:30,40.742207,-73.984894,4597668032
2013032034,2013-01-31 06:39:21,2013-01-31 07:19:30,40.775745,-73.958153,42438498
2013011604,2013-01-31 06:40:28,2013-01-31 07:11:32,40.722031,-73.986389,1919595929
2013011911,2013-01-31 06:40:48,2013-01-31 07:09:04,40.72353,-73.996658,42445494
2013013840,2013-01-31 06:40:54,2013-01-31 07:45:37,40.798187,-73.960396,4205830390
2013006881,2013-01-31 06:41:00,2013-01-31 07:20:00,40.73727,-74.005127,42435578
2013013884,2013-01-31 06:41:00,2013-01-31 07:16:00,40.766071,-73.971733,42456683
2013020068,2013-01-31 06:41:10,2013-01-31 07:11:26,40.762543,-73.9935,42455761
2013012043,2013-01-31 06:41:54,2013-01-31 07:14:26,40.741436,-74.00206,42435599
2013028362,2013-01-31 06:42:00,2013-01-31 07:11:00,40.732861,-73.987526,42436941
2013010827,2013-01-31 06:43:32,2013-01-31 07:12:10,40.751629,-73.982254,42445649
2013025627,2013-01-31 06:43:48,2013-01-31 07:19:53,40.737537,-74.005997,42436423
2013011734,2013-01-31 06:43:51,2013-01-31 07:20:46,40.760506,-73.986351,42435680
2013012116,2013-01-31 06:43:56,2013-01-31 07:14:43,40.742558,-74.000092,42435610
2013006035,2013-01-31 06:43:57,2013-01-31 07:16:55,40.763466,-73.980721,42440015
2013021064,2013-01-31 06:43:57,2013-01-31 07:15:05,40.756878,-73.997322,42433644
2013012926,2013-01-31 06:44:00,2013-01-31 07:19:00,40.763039,-73.980385,4207938836
2013013615,2013-01-31 06:44:00,2013-01-31 07:17:00,40.719063,-74.005142,42430118
2013021663,2013-01-31 06:44:00,2013-01-31 07:14:00,40.757156,-73.969803,42449961
2013029383,2013-01-31 06:44:47,2013-01-31 07:24:18,40.758514,-73.986282,42428297
2013015935,2013-01-31 06:44:53,2013-01-31 07:15:48,40.734085,-73.98365,42442877
2013011747,2013-01-31 06:45:00,2013-01-31 07:11:00,40.748436,-73.97818,42446942
2013021441,2013-01-31 06:45:00,2013-01-31 07:24:00,40.777927,-73.956024,42435509
2013010689,2013-01-31 06:45:15,2013-01-31 07:11:52,40.746498,-73.97995,42445374
2013013119,2013-01-31 06:45:23,2013-01-31 07:14:34,40.758244,-73.991501,42437368
2013000155,2013-01-31 06:46:00,2013-01-31 07:15:00,40.737034,-73.988998,4597668026
2013020289,2013-01-31 06:46:08,2013-01-31 07:12:05,40.722378,-73.988998,7611187236
2013015504,2013-01-31 06:46:38,2013-01-31 07:20:28,40.761135,-73.997589,7280430895
2013020486,2013-01-31 06:47:00,2013-01-31 07:14:00,40.74081,-73.975723,42436756
