id,ptime,dtime,plat,plong,node_id
2013013011,2013-02-18 06:00:00,2013-02-18 06:25:00,40.777817,-73.955582,42435514
2013013004,2013-02-18 06:00:40,2013-02-18 06:25:58,40.718658,-74.000877,5706569898
2013025297,2013-02-18 06:02:00,2013-02-18 06:25:00,40.737629,-73.988098,42456543
2013010892,2013-02-18 06:02:00,2013-02-18 06:27:00,40.746384,-73.991348,42430282
2013020123,2013-02-18 06:02:16,2013-02-18 06:30:35,40.771626,-73.953194,42436922
2013011002,2013-02-18 06:02:21,2013-02-18 06:26:57,40.758766,-73.983391,42439994
2013019851,2013-02-18 06:03:00,2013-02-18 06:22:00,40.747993,-73.973541,42442933
2013009731,2013-02-18 06:04:00,2013-02-18 06:28:00,40.760963,-73.977654,6958055831
2013007171,2013-02-18 06:04:00,2013-02-18 06:33:00,40.813721,-73.959953,42421857
2013011835,2013-02-18 06:05:00,2013-02-18 06:33:00,40.713448,-74.009613,42430004
2013025494,2013-02-18 06:05:00,2013-02-18 06:30:00,40.775806,-73.95327,42443032
2013028261,2013-02-18 06:05:00,2013-02-18 06:32:00,40.736462,-74.005829,42436411
2013014372,2013-02-18 06:06:00,2013-02-18 06:32:00,40.760471,-73.994904,42454433
2013013261,2013-02-18 06:06:00,2013-02-18 06:34:00,40.708057,-74.009201,42434410
2013023231,2013-02-18 06:06:00,2013-02-18 06:32:00,40.757351,-73.989243,42435663
2013001983,2013-02-18 06:06:31,2013-02-18 06:26:04,40.755257,-73.972069,42438891
2013008234,2013-02-18 06:06:31,2013-02-18 06:40:39,40.764877,-73.983658,4207815981
2013020925,2013-02-18 06:06:47,2013-02-18 06:38:27,40.757442,-73.988297,5849918504
2013029952,2013-02-18 06:07:00,2013-02-18 06:07:00,40.764423,-73.961571,42442977
2013020345,2013-02-18 06:07:54,2013-02-18 06:30:30,40.754524,-73.973831,42446986
2013003950,2013-02-18 06:08:00,2013-02-18 06:34:00,40.730293,-73.986427,42442862
2013012399,2013-02-18 06:08:00,2013-02-18 06:36:00,40.766022,-73.985344,2348991701
2013020755,2013-02-18 06:08:00,2013-02-18 06:37:00,40.76704,-73.989937,42450434
2013032665,2013-02-18 06:08:00,2013-02-18 06:34:00,40.755466,-73.973595,42446987
2013020335,2013-02-18 06:08:00,2013-02-18 06:55:00,40.758316,-73.985146,5475605303
2013010759,2013-02-18 06:08:13,2013-02-18 06:37:58,40.734234,-73.980415,8831369657
2013012159,2013-02-18 06:08:53,2013-02-18 06:43:28,40.767334,-73.989975,42450434
2013031920,2013-02-18 06:09:18,2013-02-18 06:42:13,40.756363,-73.972084,42446991
2013020144,2013-02-18 06:09:25,2013-02-18 06:31:26,40.729542,-73.983803,42454994
2013031689,2013-02-18 06:09:46,2013-02-18 06:37:41,40.788609,-73.970833,42421996
2013011189,2013-02-18 06:10:50,2013-02-18 06:39:01,40.780182,-73.954971,42447136
2013011625,2013-02-18 06:11:00,2013-02-18 06:38:00,40.758888,-73.98613,42439990
2013013045,2013-02-18 06:11:09,2013-02-18 06:33:42,40.730976,-73.98307,4205565489
2013021818,2013-02-18 06:11:30,2013-02-18 06:38:05,40.765392,-73.953506,4205892229
2013033281,2013-02-18 06:12:00,2013-02-18 06:32:00,40.718803,-73.988098,42429773
2013025319,2013-02-18 06:12:22,2013-02-18 06:34:16,40.739502,-73.983109,42436586
2013025282,2013-02-18 06:12:36,2013-02-18 06:39:50,40.727612,-74.006729,42436364
2013011523,2013-02-18 06:13:00,2013-02-18 06:46:00,40.756245,-73.970367,42440463
2013013709,2013-02-18 06:13:00,2013-02-18 06:31:00,40.743305,-73.973953,42453187
2013020024,2013-02-18 06:13:00,2013-02-18 06:41:00,40.761391,-73.981972,5475605302
2013012001,2013-02-18 06:14:00,2013-02-18 06:41:00,40.772404,-73.962891,596788016
2013016069,2013-02-18 06:14:05,2013-02-18 06:39:49,40.759197,-73.976448,42440452
2013010709,2013-02-18 06:14:31,2013-02-18 06:38:18,40.768772,-73.955307,4215940678
2013020886,2013-02-18 06:14:35,2013-02-18 06:41:09,40.710239,-74.010872,42438155
2013005852,2013-02-18 06:15:00,2013-02-18 06:40:00,40.74427,-73.991753,42430274
2013032301,2013-02-18 06:15:00,2013-02-18 06:39:00,40.771156,-73.953613,42446478
2013015481,2013-02-18 06:15:00,2013-02-18 06:44:00,40.764568,-73.991905,42440170
2013032444,2013-02-18 06:15:50,2013-02-18 06:47:29,40.787167,-73.941948,42430488
