id,ptime,dtime,plat,plong,node_id
2013011010,2013-01-07 06:00:00,2013-01-07 06:22:00,40.738987,-73.98336,42448701
2013012485,2013-01-07 06:00:20,2013-01-07 06:22:34,40.743229,-73.981979,42436751
2013026713,2013-01-07 06:00:41,2013-01-07 06:23:36,40.771534,-73.959404,42430063
2013014427,2013-01-07 06:01:00,2013-01-07 06:31:00,40.777481,-73.951874,42443037
2013020780,2013-01-07 06:01:00,2013-01-07 06:28:00,40.77467,-73.963524,42446013
2013021955,2013-01-07 06:01:34,2013-01-07 06:28:18,40.759659,-73.969887,4862610026
2013000935,2013-01-07 06:01:44,2013-01-07 06:28:52,40.752125,-73.989479,42439955
2013025600,2013-01-07 06:02:00,2013-01-07 06:33:00,40.759823,-73.961739,42448326
2013020940,2013-01-07 06:02:00,2013-01-07 06:39:00,40.788666,-73.970848,42421996
2013021386,2013-01-07 06:02:00,2013-01-07 06:30:00,40.743698,-73.992973,42427423
2013019964,2013-01-07 06:02:16,2013-01-07 06:30:41,40.756233,-73.981453,42430344
2013021032,2013-01-07 06:02:20,2013-01-07 06:32:06,40.766026,-73.98349,42431556
2013011977,2013-01-07 06:02:34,2013-01-07 06:33:01,40.770748,-73.968498,42455693
2013008490,2013-01-07 06:02:50,2013-01-07 06:32:30,40.759174,-73.986549,42428303
2013011384,2013-01-07 06:03:00,2013-01-07 06:33:00,40.771172,-73.950768,42428020
2013021590,2013-01-07 06:04:18,2013-01-07 06:31:02,40.744717,-73.991623,42430277
2013015450,2013-01-07 06:04:33,2013-01-07 06:29:25,40.750919,-73.970093,42442943
2013011559,2013-01-07 06:05:00,2013-01-07 06:32:00,40.718971,-74.001595,591995273
2013021582,2013-01-07 06:05:00,2013-01-07 06:34:00,40.774513,-73.963806,42446013
2013022393,2013-01-07 06:05:00,2013-01-07 06:32:00,40.747723,-74.000626,42444928
2013011454,2013-01-07 06:05:00,2013-01-07 06:30:00,40.762424,-73.962608,42442963
2013011168,2013-01-07 06:05:10,2013-01-07 06:31:24,40.72979,-73.978828,42439001
2013021027,2013-01-07 06:05:30,2013-01-07 06:39:14,40.766788,-73.967957,596776032
2013012962,2013-01-07 06:05:36,2013-01-07 06:35:54,40.725391,-73.977943,42449029
2013020206,2013-01-07 06:05:45,2013-01-07 06:36:03,40.799675,-73.968246,1061531496
2013024424,2013-01-07 06:05:52,2013-01-07 06:29:22,40.739475,-73.982285,42436586
2013004486,2013-01-07 06:06:00,2013-01-07 06:35:00,40.714344,-74.008209,42449597
2013015249,2013-01-07 06:06:00,2013-01-07 06:29:00,40.756546,-73.974602,596775867
2013013328,2013-01-07 06:06:00,2013-01-07 06:33:00,40.764301,-73.988731,42445025
2013012558,2013-01-07 06:06:56,2013-01-07 06:36:38,40.763199,-73.982162,42440012
2013012436,2013-01-07 06:07:00,2013-01-07 06:37:00,40.736183,-73.998192,42430249
2013011712,2013-01-07 06:07:00,2013-01-07 06:36:00,40.771847,-73.982895,42443313
2013021187,2013-01-07 06:07:00,2013-01-07 06:34:00,40.761887,-73.974518,42440951
2013010953,2013-01-07 06:07:00,2013-01-07 06:32:00,40.731983,-73.982201,3834459540
2013009927,2013-01-07 06:07:17,2013-01-07 06:35:56,40.772755,-73.962288,42430056
2013020270,2013-01-07 06:07:29,2013-01-07 06:38:38,40.772396,-73.952904,42456060
2013011316,2013-01-07 06:07:30,2013-01-07 06:29:36,40.736118,-73.978996,387184869
2013020598,2013-01-07 06:08:00,2013-01-07 06:40:00,40.737583,-74.004662,42435578
2013019979,2013-01-07 06:08:07,2013-01-07 06:45:54,40.771809,-73.986687,42421982
2013020034,2013-01-07 06:08:41,2013-01-07 06:39:35,40.759209,-73.988068,42432700
2013025331,2013-01-07 06:08:45,2013-01-07 06:33:42,40.781487,-73.952087,42444817
2013016145,2013-01-07 06:09:00,2013-01-07 06:39:00,40.762325,-73.97879,42430371
2013018124,2013-01-07 06:09:00,2013-01-07 06:36:00,40.75341,-73.993195,42435646
2013004826,2013-01-07 06:10:00,2013-01-07 06:46:00,40.779484,-73.982948,42428637
2013013822,2013-01-07 06:10:05,2013-01-07 06:35:04,40.735489,-73.991905,42438784
2013021769,2013-01-07 06:11:00,2013-01-07 06:45:00,40.767338,-73.98275,4207815982
2013015843,2013-01-07 06:11:00,2013-01-07 06:43:00,40.730991,-74.006783,42436381
2013014225,2013-01-07 06:11:08,2013-01-07 06:37:50,40.779331,-73.947433,42444820
2013014283,2013-01-07 06:11:16,2013-01-07 06:45:35,40.779961,-73.988129,42438306
2013025413,2013-01-07 06:11:29,2013-01-07 06:46:48,40.776623,-73.977036,4207887847
2013012074,2013-01-07 06:12:25,2013-01-07 06:34:58,40.747433,-73.976753,42449685
2013012432,2013-01-07 06:12:52,2013-01-07 06:41:47,40.768734,-73.986916,4207837427
2013012098,2013-01-07 06:13:00,2013-01-07 06:45:00,40.794495,-73.966248,42443403
2013012567,2013-01-07 06:13:00,2013-01-07 06:36:00,40.71772,-73.991051,42437962
2013014222,2013-01-07 06:13:00,2013-01-07 06:42:00,40.791843,-73.953049,42425127
2013011401,2013-01-07 06:13:00,2013-01-07 06:40:00,40.756142,-73.969444,6958055832
2013014525,2013-01-07 06:13:04,2013-01-07 06:44:12,40.736073,-73.993942,42440710
2013012465,2013-01-07 06:13:15,2013-01-07 06:47:31,40.782955,-73.971054,42433564
2013008921,2013-01-07 06:13:27,2013-01-07 06:44:32,40.769005,-73.952766,42428013
2013020396,2013-01-07 06:13:46,2013-01-07 06:48:05,40.778709,-73.974167,42435301
