id,ptime,dtime,plat,plong,node_id
2013003624,2013-01-02 06:00:00,2013-01-02 06:29:00,40.768356,-73.984901,42445039
2013013798,2013-01-02 06:00:42,2013-01-02 06:30:04,40.753399,-73.97348,42434087
2013020851,2013-01-02 06:00:52,2013-01-02 06:29:03,40.761105,-73.990967,42445018
2013020634,2013-01-02 06:01:00,2013-01-02 06:27:00,40.776051,-73.955963,42439403
2013012471,2013-01-02 06:01:00,2013-01-02 06:31:00,40.713467,-74.010475,42430007
2013011845,2013-01-02 06:01:01,2013-01-02 06:22:57,40.756832,-73.973511,42459098
2013011037,2013-01-02 06:02:00,2013-01-02 06:28:00,40.746326,-73.979172,8842019586
2013011508,2013-01-02 06:03:00,2013-01-02 06:44:00,40.76189,-73.979973,42430367
2013012297,2013-01-02 06:03:00,2013-01-02 06:24:00,40.740097,-73.982246,4138911201
2013014762,2013-01-02 06:03:17,2013-01-02 06:28:06,40.729034,-73.987534,42442857
2013009947,2013-01-02 06:03:28,2013-01-02 06:29:42,40.756603,-73.987564,42437363
2013012082,2013-01-02 06:04:00,2013-01-02 06:29:00,40.721684,-74.000099,42428438
2013019925,2013-01-02 06:04:16,2013-01-02 07:08:09,40.761108,-73.97419,4207952793
2013013092,2013-01-02 06:05:00,2013-01-02 06:36:00,40.799831,-73.968147,1061531496
2013020913,2013-01-02 06:05:00,2013-01-02 06:32:00,40.762856,-73.981956,42440012
2013020020,2013-01-02 06:05:00,2013-01-02 06:46:00,40.703445,-74.009148,42421960
2013011960,2013-01-02 06:05:23,2013-01-02 06:41:27,40.737206,-74.005219,4685453639
2013005029,2013-01-02 06:05:41,2013-01-02 06:26:01,40.746563,-73.974457,4540059459
2013012084,2013-01-02 06:06:00,2013-01-02 06:34:00,40.762161,-73.979485,42430367
2013020521,2013-01-02 06:06:00,2013-01-02 06:30:00,40.759476,-73.970078,4862610026
2013019905,2013-01-02 06:06:12,2013-01-02 08:44:41,40.710148,-74.013206,6552385855
2013015216,2013-01-02 06:06:26,2013-01-02 06:30:54,40.780155,-73.949478,42443044
2013010474,2013-01-02 06:06:38,2013-01-02 06:36:35,40.71909,-73.999886,42439580
2013011095,2013-01-02 06:06:58,2013-01-02 06:36:33,40.758846,-73.985886,42439990
2013015679,2013-01-02 06:07:00,2013-01-02 06:37:00,40.744205,-73.983574,4597668043
2013011748,2013-01-02 06:07:00,2013-01-02 06:30:00,40.782021,-73.945969,42444506
2013017274,2013-01-02 06:07:00,2013-01-02 06:35:00,40.750175,-73.998581,42427817
2013020269,2013-01-02 06:07:40,2013-01-02 06:35:35,40.760567,-73.975899,42436700
2013020477,2013-01-02 06:07:41,2013-01-02 06:43:17,40.73402,-74.006271,4207862997
2013012257,2013-01-02 06:07:46,2013-01-02 06:43:47,40.71999,-74.008766,42436336
2013019879,2013-01-02 06:07:48,2013-01-02 06:37:44,40.761387,-73.981651,5475605302
2013020426,2013-01-02 06:07:56,2013-01-02 06:44:55,40.729328,-73.987236,42442857
2013020553,2013-01-02 06:08:00,2013-01-02 06:32:00,40.735668,-73.974907,589100267
2013011585,2013-01-02 06:08:28,2013-01-02 06:40:22,40.76133,-73.979416,42430363
2013011284,2013-01-02 06:08:49,2013-01-02 06:32:41,40.752357,-73.978043,42443804
2013011491,2013-01-02 06:09:00,2013-01-02 06:31:00,40.751316,-73.971321,42442943
2013012138,2013-01-02 06:09:12,2013-01-02 06:45:28,40.781921,-73.981186,42428645
2013020222,2013-01-02 06:10:00,2013-01-02 06:41:00,40.736542,-74.001236,42430828
2013011951,2013-01-02 06:10:00,2013-01-02 06:34:00,40.756645,-73.973976,42438886
2013011386,2013-01-02 06:10:04,2013-01-02 06:35:15,40.755398,-73.994858,4207913309
2013013720,2013-01-02 06:10:18,2013-01-02 06:34:51,40.783665,-73.947472,42434175
2013011646,2013-01-02 06:10:21,2013-01-02 06:42:52,40.762032,-73.979012,42430367
2013012969,2013-01-02 06:10:48,2013-01-02 06:47:02,40.775043,-73.976814,7802856356
