id,ptime,dtime,plat,plong,node_id
2013011359,2013-01-25 06:00:42,2013-01-25 06:30:30,40.743465,-73.996002,42434270
2013013785,2013-01-25 06:01:00,2013-01-25 06:25:00,40.74408,-73.989456,7369969945
2013021742,2013-01-25 06:01:00,2013-01-25 06:26:00,40.749702,-73.978188,42445656
2013020841,2013-01-25 06:01:00,2013-01-25 06:46:00,40.762081,-73.98246,42440009
2013031526,2013-01-25 06:01:33,2013-01-25 06:24:47,40.761639,-73.971977,4207952794
2013013787,2013-01-25 06:02:00,2013-01-25 06:29:00,40.833282,-73.94558,42428958
2013026270,2013-01-25 06:02:00,2013-01-25 06:26:00,40.713791,-74.003212,4561384853
2013012083,2013-01-25 06:02:00,2013-01-25 06:32:00,40.753578,-73.995094,5481859182
2013009118,2013-01-25 06:02:00,2013-01-25 06:29:00,40.763012,-73.975945,42431544
2013021443,2013-01-25 06:02:00,2013-01-25 06:25:00,40.756985,-73.97522,596775867
2013013304,2013-01-25 06:02:01,2013-01-25 06:36:27,40.76384,-73.979637,42440020
2013020643,2013-01-25 06:02:31,2013-01-25 06:27:10,40.725109,-73.989853,42442843
2013025233,2013-01-25 06:03:10,2013-01-25 06:32:23,40.774769,-73.980469,42443326
2013013019,2013-01-25 06:03:58,2013-01-25 06:30:25,40.780457,-73.947632,8828140382
2013011347,2013-01-25 06:04:00,2013-01-25 06:39:00,40.755608,-73.987968,42439972
2013030507,2013-01-25 06:04:19,2013-01-25 06:32:12,40.714287,-74.007378,42431611
2013005910,2013-01-25 06:04:27,2013-01-25 06:40:38,40.740345,-74.009201,373896722
2013014154,2013-01-25 06:04:30,2013-01-25 06:25:39,40.759972,-73.970879,42448338
2013011462,2013-01-25 06:05:00,2013-01-25 06:29:00,40.742004,-73.983421,42446932
2013025972,2013-01-25 06:06:00,2013-01-25 06:30:00,40.74435,-73.983345,4597668033
2013012948,2013-01-25 06:06:00,2013-01-25 06:27:00,40.756741,-73.97258,42446991
2013016791,2013-01-25 06:06:25,2013-01-25 06:30:02,40.756145,-73.973976,42438886
2013013249,2013-01-25 06:06:59,2013-01-25 06:40:24,40.774586,-73.981377,4557495130
2013023765,2013-01-25 06:07:00,2013-01-25 06:44:00,40.736374,-73.997513,42429374
2013030414,2013-01-25 06:07:00,2013-01-25 06:33:00,40.736897,-74.005409,6211334202
2013025283,2013-01-25 06:07:26,2013-01-25 06:37:20,40.705185,-74.006981,6133374846
2013020153,2013-01-25 06:07:39,2013-01-25 06:38:10,40.712097,-74.010323,8840333851
2013007859,2013-01-25 06:08:00,2013-01-25 06:49:00,40.783836,-73.970451,42421800
2013017938,2013-01-25 06:08:00,2013-01-25 06:34:00,40.755318,-73.973625,42446987
2013011278,2013-01-25 06:08:30,2013-01-25 06:32:26,40.719475,-73.990234,486868830
2013025470,2013-01-25 06:08:57,2013-01-25 06:41:42,40.780216,-73.981438,1061531500
2013020249,2013-01-25 06:09:00,2013-01-25 06:40:00,40.780872,-73.980194,42442451
2013012432,2013-01-25 06:09:07,2013-01-25 06:40:17,40.793129,-73.974808,7818397400
2013026443,2013-01-25 06:09:14,2013-01-25 06:36:00,40.775116,-73.953278,42439406
2013008109,2013-01-25 06:09:33,2013-01-25 06:43:52,40.78373,-73.977951,42421772
2013021192,2013-01-25 06:09:38,2013-01-25 06:38:14,40.756516,-73.997597,42443975
2013002078,2013-01-25 06:10:00,2013-01-25 06:44:00,40.792141,-73.975449,42431067
2013020518,2013-01-25 06:10:00,2013-01-25 06:39:00,40.757298,-73.974365,596775870
2013002754,2013-01-25 06:10:05,2013-01-25 06:34:24,40.743156,-73.979904,42445413
2013029738,2013-01-25 06:10:34,2013-01-25 06:37:04,40.750725,-73.984627,42443950
2013026770,2013-01-25 06:10:45,2013-01-25 06:37:12,40.780064,-73.95002,42436549
2013013849,2013-01-25 06:11:00,2013-01-25 06:37:00,40.736076,-73.979034,387184869
2013011447,2013-01-25 06:11:00,2013-01-25 06:37:00,40.725601,-74.003899,42430154
2013020008,2013-01-25 06:11:00,2013-01-25 06:37:00,40.728954,-73.990227,42434196
2013011368,2013-01-25 06:11:18,2013-01-25 06:35:52,40.772156,-73.955719,42443024
2013020744,2013-01-25 06:11:47,2013-01-25 06:37:15,40.721573,-74.001823,42452040
2013012508,2013-01-25 06:11:47,2013-01-25 06:44:04,40.793499,-73.969025,42442534
2013027352,2013-01-25 06:11:56,2013-01-25 06:48:38,40.757526,-73.981934,42430347
2013016994,2013-01-25 06:12:00,2013-01-25 06:38:00,40.72234,-74.003998,42452026
2013020473,2013-01-25 06:12:00,2013-01-25 06:37:00,40.758564,-73.991623,42445011
2013016405,2013-01-25 06:12:00,2013-01-25 06:42:00,40.727283,-74.005493,42439345
2013013669,2013-01-25 06:12:00,2013-01-25 06:36:00,40.738377,-73.980583,4207683796
2013012136,2013-01-25 06:12:24,2013-01-25 06:39:25,40.743999,-73.979454,42449926
2013010771,2013-01-25 06:12:33,2013-01-25 06:38:49,40.764191,-73.972313,5706568771
2013020913,2013-01-25 06:13:00,2013-01-25 06:44:00,40.767506,-73.982368,42435716
2013014401,2013-01-25 06:13:00,2013-01-25 06:44:00,40.762367,-73.979263,42430371
2013031667,2013-01-25 06:13:00,2013-01-25 06:41:00,40.757236,-73.981178,42430347
2013019931,2013-01-25 06:13:05,2013-01-25 06:35:03,40.750416,-73.971596,42442939
2013000677,2013-01-25 06:13:12,2013-01-25 06:46:40,40.763283,-73.981163,42440015
2013020731,2013-01-25 06:13:19,2013-01-25 06:49:32,40.739868,-74.005875,4557517555
2013002324,2013-01-25 06:14:00,2013-01-25 06:44:00,40.762321,-73.97538,42431544
2013003023,2013-01-25 06:14:00,2013-01-25 06:46:00,40.780853,-73.976311,42438859
2013011126,2013-01-25 06:14:00,2013-01-25 06:37:00,40.735203,-73.979813,42439181
2013011577,2013-01-25 06:15:00,2013-01-25 06:45:00,40.719433,-74.008713,42436335
2013028939,2013-01-25 06:15:58,2013-01-25 06:45:43,40.749828,-73.987045,4886228958
2013004484,2013-01-25 06:16:00,2013-01-25 06:45:00,40.758484,-73.996857,42446504
2013029128,2013-01-25 06:16:00,2013-01-25 06:46:00,40.774742,-73.964012,42446013
2013001268,2013-01-25 06:16:13,2013-01-25 06:39:12,40.725193,-73.996056,1918039880
2013025491,2013-01-25 06:16:17,2013-01-25 06:45:41,40.75132,-73.977753,8122411159
2013021275,2013-01-25 06:16:57,2013-01-25 06:43:35,40.762169,-73.971397,596775935
2013018979,2013-01-25 06:17:00,2013-01-25 07:04:00,40.732738,-73.994164,42430861
2013012461,2013-01-25 06:17:36,2013-01-25 06:43:12,40.762806,-73.962898,42442963
2013028931,2013-01-25 06:18:00,2013-01-25 06:46:00,40.773922,-73.956055,42443027
2013012778,2013-01-25 06:18:20,2013-01-25 06:44:26,40.734177,-73.977837,42438463
2013020309,2013-01-25 06:18:32,2013-01-25 06:40:43,40.739632,-73.982513,42436586
2013025383,2013-01-25 06:19:00,2013-01-25 06:42:00,40.741497,-73.981216,42449918
2013012265,2013-01-25 06:19:00,2013-01-25 06:50:00,40.717426,-74.005295,42448171
2013010550,2013-01-25 06:19:21,2013-01-25 06:45:18,40.755608,-73.9814,42443556
2013020646,2013-01-25 06:19:31,2013-01-25 06:47:12,40.750946,-73.984749,4207937591
2013022571,2013-01-25 06:19:32,2013-01-25 06:42:18,40.750828,-73.974945,42449945
2013021821,2013-01-25 06:19:32,2013-01-25 06:42:47,40.746254,-73.977486,42434959
2013012828,2013-01-25 06:20:27,2013-01-25 06:54:27,40.803173,-73.964653,42442569
2013013398,2013-01-25 06:20:56,2013-01-25 06:44:16,40.780334,-73.946747,8828140382
2013017053,2013-01-25 06:21:00,2013-01-25 06:53:00,40.710209,-74.013527,6552385855
2013004592,2013-01-25 06:21:17,2013-01-25 06:53:44,40.758488,-73.985878,5475605303
2013011423,2013-01-25 06:21:38,2013-01-25 06:48:02,40.705933,-74.009468,42432679
2013020212,2013-01-25 06:22:41,2013-01-25 06:51:59,40.754093,-73.985924,42428277
2013014112,2013-01-25 06:22:43,2013-01-25 06:49:19,40.738094,-73.983711,42440326
2013011834,2013-01-25 06:23:00,2013-01-25 06:51:00,40.77129,-73.959663,42439561
2013011884,2013-01-25 06:23:00,2013-01-25 06:54:00,40.715729,-74.009308,42431614
2013011466,2013-01-25 06:23:00,2013-01-25 06:47:00,40.723351,-73.985588,42453604
2013021759,2013-01-25 06:23:43,2013-01-25 06:52:56,40.753983,-73.982399,42437358
2013014506,2013-01-25 06:23:48,2013-01-25 06:49:00,40.753963,-73.990677,42433620
2013015803,2013-01-25 06:24:00,2013-01-25 06:51:00,40.730339,-73.977745,595655123
2013012560,2013-01-25 06:24:20,2013-01-25 06:56:24,40.766068,-73.991371,42446363
2013012853,2013-01-25 06:24:58,2013-01-25 06:53:47,40.759178,-73.988312,42432700
2013010535,2013-01-25 06:25:00,2013-01-25 06:48:00,40.724789,-74.004349,592484776
2013011008,2013-01-25 06:25:07,2013-01-25 06:48:25,40.725536,-74.004288,42430154
2013030228,2013-01-25 06:25:26,2013-01-25 06:50:16,40.780163,-73.947136,42456076
2013025406,2013-01-25 06:25:47,2013-01-25 06:58:34,40.777977,-73.984261,42431000
2013013492,2013-01-25 06:26:00,2013-01-25 07:09:00,40.762352,-73.979065,42430371
2013002520,2013-01-25 06:26:00,2013-01-25 06:53:00,40.724072,-74.004585,42430147
2013020577,2013-01-25 06:26:19,2013-01-25 06:52:26,40.744286,-73.992241,42430274
2013010831,2013-01-25 06:26:40,2013-01-25 06:51:24,40.755238,-73.965439,6166999554
2013011210,2013-01-25 06:27:00,2013-01-25 06:56:00,40.720982,-74.004211,42433573
2013029405,2013-01-25 06:29:26,2013-01-25 06:53:07,40.76416,-73.978928,42430378
2013015244,2013-01-25 06:29:30,2013-01-25 07:06:49,40.705284,-74.00769,42453902
2013015552,2013-01-25 06:29:39,2013-01-25 06:58:16,40.765469,-73.975098,42430394
2013031372,2013-01-25 06:30:00,2013-01-25 07:03:00,40.762878,-73.981918,42440012
2013011876,2013-01-25 06:30:13,2013-01-25 06:56:52,40.757961,-73.974785,5475605299
2013013162,2013-01-25 06:30:18,2013-01-25 06:50:24,40.74572,-73.977875,42445378
2013011146,2013-01-25 06:31:00,2013-01-25 06:59:00,40.738194,-73.980797,4207683796
2013021660,2013-01-25 06:31:00,2013-01-25 06:57:00,40.778248,-73.958511,42448216
