id,ptime,plat,plong,dtime,dlat,dlong,p_node,d_node
2013025273,2013-01-08 06:03:31,40.755939,-73.991356,2013-01-08 06:09:24,40.75008,-73.972824,42435657,42442937
2013021065,2013-01-08 06:03:34,40.755749,-73.990738,2013-01-08 06:09:58,40.752937,-73.977928,42435657,3639382769
2013020550,2013-01-08 06:03:35,40.758091,-73.989235,2013-01-08 06:09:07,40.752743,-73.975319,5849918504,42446977
2013019848,2013-01-08 06:03:37,40.755531,-73.9916,2013-01-08 06:05:58,40.761627,-73.984688,42435654,42428308
2013014127,2013-01-08 06:03:39,40.756981,-73.989609,2013-01-08 06:06:18,40.764561,-73.980179,42435663,42431549
2013013484,2013-01-08 06:03:41,40.756268,-73.991295,2013-01-08 06:09:38,40.760036,-73.973351,42435657,42445936
2013012319,2013-01-08 06:04:00,40.755146,-73.987259,2013-01-08 06:07:00,40.757881,-73.975105,42439972,42445928
2013015253,2013-01-08 06:04:00,40.756706,-73.991722,2013-01-08 06:09:00,40.765118,-73.97493,5916783969,4347534767
2013020690,2013-01-08 06:04:00,40.755768,-73.991684,2013-01-08 06:10:00,40.755894,-73.975662,42435654,42443811
2013003319,2013-01-08 06:04:00,40.756214,-73.990883,2013-01-08 06:10:00,40.748074,-73.978546,42435657,8842216739
2013020138,2013-01-08 06:04:00,40.756645,-73.989922,2013-01-08 06:11:00,40.753254,-73.974907,4207957613,42444049
2013012068,2013-01-08 06:04:00,40.755882,-73.991219,2013-01-08 06:09:00,40.757076,-73.974556,42435657,596775870
2013020001,2013-01-08 06:04:05,40.756161,-73.990623,2013-01-08 06:10:43,40.754311,-73.980377,42435657,42454428
2013025278,2013-01-08 06:04:11,40.75634,-73.989876,2013-01-08 06:11:03,40.755245,-73.97168,42435660,42438891
2013011674,2013-01-08 06:04:16,40.756599,-73.9907,2013-01-08 06:11:48,40.750355,-73.984818,5916783970,42452973
2013020195,2013-01-08 06:04:38,40.75782,-73.990456,2013-01-08 06:08:54,40.7612,-73.968834,42435663,42432847
2013013787,2013-01-08 06:05:00,40.751259,-73.994011,2013-01-08 06:08:00,40.764633,-73.984497,42435642,4207815980
2013011363,2013-01-08 06:05:00,40.766891,-73.983032,2013-01-08 06:07:00,40.764286,-73.972824,42435714,5706568771
2013020841,2013-01-08 06:05:00,40.765739,-73.983551,2013-01-08 06:13:00,40.757912,-73.964111,42431556,42443618
2013015677,2013-01-08 06:05:07,40.751175,-73.991188,2013-01-08 06:12:38,40.746723,-73.972733,42437654,42454006
2013025371,2013-01-08 06:05:19,40.751595,-73.99015,2013-01-08 06:09:37,40.755657,-73.977264,42439952,4207952790
2013025382,2013-01-08 06:05:22,40.755932,-73.991142,2013-01-08 06:11:42,40.756458,-73.97403,42435657,42438886
2013011289,2013-01-08 06:05:50,40.756897,-73.989937,2013-01-08 06:09:17,40.75658,-73.97747,4207957613,42445924
2013010968,2013-01-08 06:05:52,40.755638,-73.989647,2013-01-08 06:12:15,40.752151,-73.976448,42435657,42446959
2013020284,2013-01-08 06:06:00,40.756577,-73.989525,2013-01-08 06:08:00,40.756615,-73.978561,4207957613,42452353
2013029055,2013-01-08 06:06:00,40.748634,-73.988716,2013-01-08 06:11:00,40.763771,-73.971962,42430295,42445950
2013019866,2013-01-08 06:06:00,40.756706,-73.990791,2013-01-08 06:10:00,40.757317,-73.97847,5916783970,42443528
2013019974,2013-01-08 06:06:15,40.755337,-73.992409,2013-01-08 06:11:33,40.753601,-73.974052,42433620,42434085
2013028412,2013-01-08 06:06:45,40.756001,-73.990685,2013-01-08 06:13:16,40.75412,-73.975105,42435657,6819525295
2013028932,2013-01-08 06:06:46,40.763767,-73.981682,2013-01-08 06:10:29,40.753204,-73.978172,3308681105,3639382769
2013010930,2013-01-08 06:07:00,40.756065,-73.990921,2013-01-08 06:12:00,40.7561,-73.975578,42435657,596775882
2013017351,2013-01-08 06:07:00,40.756001,-73.990875,2013-01-08 06:11:00,40.757439,-73.978363,42435657,42443528
2013011714,2013-01-08 06:07:00,40.756073,-73.99099,2013-01-08 06:11:00,40.761391,-73.980515,42435657,42430363
2013025233,2013-01-08 06:07:23,40.767082,-73.98629,2013-01-08 06:10:57,40.755871,-73.977348,42431560,4207952790
2013020963,2013-01-08 06:07:27,40.764805,-73.983711,2013-01-08 06:16:46,40.744663,-73.978889,4207815981,42449314
2013020015,2013-01-08 06:07:28,40.770016,-73.992325,2013-01-08 06:11:44,40.762638,-73.967934,2710239362,5475605296
2013025394,2013-01-08 06:07:41,40.758743,-73.992355,2013-01-08 06:12:58,40.753822,-73.978317,42437368,42445920
2013012886,2013-01-08 06:07:41,40.760468,-73.991058,2013-01-08 06:13:43,40.751041,-73.978706,42432703,561042198
2013014379,2013-01-08 06:07:44,40.75592,-73.991066,2013-01-08 06:10:26,40.763531,-73.981628,42435657,42440015
2013007869,2013-01-08 06:08:00,40.756104,-73.991096,2013-01-08 06:13:00,40.753063,-73.982101,42435657,42432436
2013011138,2013-01-08 06:08:00,40.756027,-73.990784,2013-01-08 06:16:00,40.750755,-73.97493,42435657,42449945
2013020844,2013-01-08 06:08:11,40.756405,-73.99054,2013-01-08 06:15:15,40.750134,-73.972816,5916783970,42442937
2013020699,2013-01-08 06:08:16,40.755177,-73.992561,2013-01-08 06:11:44,40.765404,-73.980202,42433620,42440022
2013011270,2013-01-08 06:08:22,40.762054,-73.979332,2013-01-08 06:11:09,40.75898,-73.967918,42430367,42448379
2013019913,2013-01-08 06:08:35,40.756516,-73.987541,2013-01-08 06:13:01,40.759312,-73.974892,42437363,42445930
2013000247,2013-01-08 06:09:00,40.756676,-73.989792,2013-01-08 06:13:00,40.755047,-73.977821,4207957613,42444043
2013004548,2013-01-08 06:09:00,40.756542,-73.989883,2013-01-08 06:13:00,40.762108,-73.978287,42435660,42430371
2013028972,2013-01-08 06:10:00,40.755974,-73.99115,2013-01-08 06:13:00,40.764103,-73.977852,42435657,42430378
2013015530,2013-01-08 06:10:00,40.756012,-73.99102,2013-01-08 06:15:00,40.757385,-73.978813,42435657,42443528
2013009192,2013-01-08 06:10:00,40.76189,-73.999435,2013-01-08 06:17:00,40.764565,-73.984215,4207932666,4207815980
2013020133,2013-01-08 06:10:15,40.765961,-73.987244,2013-01-08 06:12:39,40.759209,-73.982674,42445033,42430352
2013025578,2013-01-08 06:10:26,40.761444,-73.99926,2013-01-08 06:17:55,40.751839,-73.976662,42430673,42446959
2013012548,2013-01-08 06:11:00,40.756039,-73.990868,2013-01-08 06:17:00,40.753311,-73.980217,42435657,42437358
2013025249,2013-01-08 06:11:00,40.755913,-73.991638,2013-01-08 06:17:00,40.763554,-73.973572,42435654,42427762
2013020953,2013-01-08 06:11:00,40.763542,-73.98156,2013-01-08 06:19:00,40.75211,-73.977753,42440015,561042203
2013011611,2013-01-08 06:11:00,40.762817,-73.997086,2013-01-08 06:19:00,40.753536,-73.977806,42430685,42443807
2013012288,2013-01-08 06:11:00,40.750748,-73.990318,2013-01-08 06:16:00,40.75182,-73.980042,42437654,42445914
2013020058,2013-01-08 06:11:02,40.744293,-73.976303,2013-01-08 06:16:17,40.760086,-73.971107,42442913,42448338
2013025404,2013-01-08 06:11:11,40.755623,-73.990532,2013-01-08 06:15:46,40.761631,-73.980072,42435657,42430363
2013020255,2013-01-08 06:11:16,40.75552,-73.991196,2013-01-08 06:16:51,40.760109,-73.977638,42435654,6958055831
2013011735,2013-01-08 06:11:17,40.751282,-73.994041,2013-01-08 06:15:01,40.75732,-73.981575,42435642,42430347
2013011432,2013-01-08 06:11:18,40.755672,-73.990814,2013-01-08 06:18:22,40.760933,-73.977989,42435657,6958055831
2013025341,2013-01-08 06:11:19,40.751324,-73.990807,2013-01-08 06:17:55,40.751377,-73.975601,42437654,4202958490
2013010904,2013-01-08 06:11:26,40.761276,-74.000244,2013-01-08 06:18:21,40.74868,-73.977707,4207932666,42446945
2013021415,2013-01-08 06:11:32,40.75687,-73.989685,2013-01-08 06:19:08,40.743858,-73.973732,4207957613,5131026390
2013013682,2013-01-08 06:11:36,40.74464,-73.978889,2013-01-08 06:13:17,40.751839,-73.976913,42449314,561042204
2013012162,2013-01-08 06:11:42,40.76899,-73.984711,2013-01-08 06:18:37,40.755753,-73.979485,4207837428,42432693
2013010600,2013-01-08 06:12:00,40.755939,-73.991089,2013-01-08 06:22:00,40.745262,-73.970932,42435657,6176628861
2013020505,2013-01-08 06:12:00,40.756363,-73.990372,2013-01-08 06:17:00,40.750683,-73.982971,42435660,42433604
2013025471,2013-01-08 06:12:00,40.756016,-73.990852,2013-01-08 06:18:00,40.752972,-73.980202,42435657,42445916
2013020498,2013-01-08 06:12:06,40.753223,-73.992996,2013-01-08 06:16:30,40.76162,-73.984726,42435645,42428308
2013020550,2013-01-08 06:12:16,40.748734,-73.980347,2013-01-08 06:14:28,40.759457,-73.97097,561042193,42446998
2013021357,2013-01-08 06:12:24,40.75119,-73.994019,2013-01-08 06:17:19,40.761738,-73.97934,42435642,42430367
2013013004,2013-01-08 06:12:44,40.751156,-73.991104,2013-01-08 06:20:13,40.755283,-73.976196,42437654,42443811
2013011738,2013-01-08 06:12:54,40.756634,-73.991364,2013-01-08 06:16:38,40.755177,-73.977448,5916783969,42434074
2013020530,2013-01-08 06:13:00,40.751179,-73.99408,2013-01-08 06:18:00,40.750854,-73.981331,42435642,42445651
2013012567,2013-01-08 06:13:00,40.76442,-73.992081,2013-01-08 06:18:00,40.757488,-73.978294,42440170,42443528
2013019936,2013-01-08 06:13:00,40.752392,-73.989441,2013-01-08 06:16:00,40.759037,-73.982109,42439955,42430352
2013014976,2013-01-08 06:13:14,40.756233,-73.989876,2013-01-08 06:16:45,40.755932,-73.979584,42435660,42434072
2013015484,2013-01-08 06:13:40,40.75013,-73.991608,2013-01-08 06:20:26,40.758652,-73.972488,4461990857,42436703
2013013080,2013-01-08 06:13:47,40.760448,-73.98555,2013-01-08 06:23:13,40.744015,-73.974129,42428305,5131026390
2013020527,2013-01-08 06:13:54,40.756035,-73.991287,2013-01-08 06:17:18,40.760521,-73.982368,42435657,42440001
2013013134,2013-01-08 06:13:55,40.750183,-73.991356,2013-01-08 06:19:04,40.755032,-73.977203,4461990857,42434074
2013020360,2013-01-08 06:14:00,40.763046,-73.992981,2013-01-08 06:20:00,40.756546,-73.976173,42452365,42445926
2013029325,2013-01-08 06:14:00,40.751369,-73.994072,2013-01-08 06:22:00,40.757591,-73.968018,42435642,4207124945
2013006449,2013-01-08 06:14:00,40.754593,-73.99189,2013-01-08 06:16:00,40.750359,-73.982681,42433620,42443950
2013012772,2013-01-08 06:14:02,40.76289,-73.980049,2013-01-08 06:19:42,40.752346,-73.974617,4207938836,42446977
2013021738,2013-01-08 06:14:05,40.761131,-73.994949,2013-01-08 06:19:48,40.747307,-73.981262,42443563,561042190
2013025572,2013-01-08 06:14:09,40.751114,-73.994118,2013-01-08 06:20:52,40.758167,-73.975822,42435642,42445928
2013014248,2013-01-08 06:14:28,40.756294,-73.991417,2013-01-08 06:23:24,40.745079,-73.970978,42435657,6176628861
2013020113,2013-01-08 06:14:53,40.756138,-73.990616,2013-01-08 06:19:11,40.761555,-73.97123,42435657,596775935
2013020231,2013-01-08 06:14:59,40.750916,-73.994324,2013-01-08 06:19:33,40.76059,-73.982109,42435642,5475605302
2013016160,2013-01-08 06:15:00,40.76482,-73.993805,2013-01-08 06:23:00,40.763103,-73.971718,42430698,42445947
2013011010,2013-01-08 06:15:00,40.761604,-74.000214,2013-01-08 06:23:00,40.752205,-73.977303,4207932666,561042204
2013017553,2013-01-08 06:15:00,40.755775,-73.990883,2013-01-08 06:25:00,40.751522,-73.976654,42435657,42446959
2013020389,2013-01-08 06:15:00,40.751312,-73.994095,2013-01-08 06:20:00,40.761723,-73.97998,42435642,42430363
2013027636,2013-01-08 06:15:00,40.761932,-73.999786,2013-01-08 06:22:00,40.761429,-73.982666,4207932666,5475605302
2013010206,2013-01-08 06:15:00,40.74826,-73.976204,2013-01-08 06:19:00,40.762611,-73.972046,42449938,42445947
2013025442,2013-01-08 06:15:06,40.751198,-73.99408,2013-01-08 06:18:46,40.766251,-73.982719,42435642,6210777831
2013023435,2013-01-08 06:15:07,40.7556,-73.991035,2013-01-08 06:21:18,40.759346,-73.97303,42435654,596775900
2013029335,2013-01-08 06:15:08,40.751228,-73.993874,2013-01-08 06:20:49,40.76265,-73.979561,42435642,42430371
2013025246,2013-01-08 06:15:18,40.756065,-73.990662,2013-01-08 06:19:55,40.761993,-73.979538,42435657,42430367
2013020040,2013-01-08 06:15:26,40.751186,-73.993973,2013-01-08 06:22:28,40.754852,-73.977318,42435642,42444043
2013021174,2013-01-08 06:15:30,40.756268,-73.990685,2013-01-08 06:20:08,40.764683,-73.980263,42435657,42431549
2013020269,2013-01-08 06:15:40,40.75621,-73.990486,2013-01-08 06:21:00,40.764256,-73.980606,42435657,42440020
2013020773,2013-01-08 06:15:44,40.750839,-73.993904,2013-01-08 06:22:20,40.754101,-73.971764,42435642,42449954
2013020515,2013-01-08 06:15:46,40.755871,-73.989632,2013-01-08 06:21:40,40.762367,-73.972771,42435657,42432825
2013011486,2013-01-08 06:15:54,40.752251,-73.989624,2013-01-08 06:22:17,40.748444,-73.968475,42439955,42450809
2013019884,2013-01-08 06:15:57,40.768673,-73.983444,2013-01-08 06:19:50,40.759998,-73.972847,42428570,596775919
2013020081,2013-01-08 06:16:00,40.751068,-73.994118,2013-01-08 06:20:00,40.761066,-73.984123,42435642,42428308
2013015618,2013-01-08 06:16:00,40.766621,-73.982605,2013-01-08 06:23:00,40.759266,-73.962234,42435714,9052451695
2013011752,2013-01-08 06:16:01,40.750145,-73.983307,2013-01-08 06:18:51,40.761585,-73.979492,42443950,42430367
2013025606,2013-01-08 06:16:04,40.756084,-73.990929,2013-01-08 06:18:53,40.761681,-73.980202,42435657,42430363
2013012633,2013-01-08 06:16:06,40.756104,-73.990829,2013-01-08 06:25:43,40.758133,-73.968826,42435657,42449963
2013028929,2013-01-08 06:16:18,40.760502,-73.994759,2013-01-08 06:20:44,40.756916,-73.9767,42454433,42445926
2013020230,2013-01-08 06:16:21,40.756763,-73.992241,2013-01-08 06:20:02,40.764236,-73.976265,5916783969,42430384
2013025588,2013-01-08 06:16:29,40.751263,-73.994026,2013-01-08 06:21:39,40.76144,-73.981255,42435642,5475605302
2013013576,2013-01-08 06:16:30,40.749992,-73.991142,2013-01-08 06:23:15,40.753994,-73.978645,4461990857,42445920
2013021062,2013-01-08 06:16:32,40.751064,-73.994026,2013-01-08 06:21:56,40.762402,-73.978561,42435642,42430371
2013007451,2013-01-08 06:16:40,40.757042,-73.98999,2013-01-08 06:19:30,40.757736,-73.979042,4207957613,42443528
2013014372,2013-01-08 06:17:00,40.752361,-73.993385,2013-01-08 06:22:00,40.759811,-73.967545,42435644,6680686184
2013011553,2013-01-08 06:17:00,40.756367,-73.990662,2013-01-08 06:27:00,40.744865,-73.976189,5916783970,5131026388
2013012928,2013-01-08 06:17:00,40.757519,-73.989655,2013-01-08 06:25:00,40.749916,-73.97863,42435663,42445653
2013000835,2013-01-08 06:17:00,40.751781,-73.989738,2013-01-08 06:23:00,40.748966,-73.971642,42439952,6997311897
2013007145,2013-01-08 06:17:00,40.749817,-73.991585,2013-01-08 06:20:00,40.756039,-73.982887,42439440,42430342
2013020437,2013-01-08 06:17:00,40.749821,-73.99147,2013-01-08 06:22:00,40.755733,-73.979858,42439440,42432693
2013008616,2013-01-08 06:17:07,40.749393,-73.987724,2013-01-08 06:20:35,40.754631,-73.975464,4886228960,100522741
2013018275,2013-01-08 06:17:09,40.751194,-73.993614,2013-01-08 06:20:15,40.767357,-73.982384,42435642,42435716
2013019945,2013-01-08 06:17:10,40.756752,-73.990074,2013-01-08 06:23:25,40.760033,-73.972527,4207957613,596775919
2013025271,2013-01-08 06:17:12,40.756279,-73.989975,2013-01-08 06:21:21,40.761646,-73.978966,42435660,42430367
2013020127,2013-01-08 06:17:26,40.756008,-73.990952,2013-01-08 06:21:39,40.76133,-73.980362,42435657,42430363
2013021818,2013-01-08 06:17:32,40.751141,-73.994278,2013-01-08 06:21:39,40.762287,-73.98217,42435642,42440009
2013014285,2013-01-08 06:17:39,40.756111,-73.990723,2013-01-08 06:24:50,40.760609,-73.97007,42435657,42443614
2013020498,2013-01-08 06:17:52,40.760818,-73.983986,2013-01-08 06:22:29,40.759335,-73.971062,42428307,42446998
2013020942,2013-01-08 06:17:53,40.750828,-73.990326,2013-01-08 06:23:00,40.750973,-73.974991,42437654,4202958490
2013012368,2013-01-08 06:17:56,40.751514,-73.993912,2013-01-08 06:26:06,40.759525,-73.975105,42435642,4207952792
2013028890,2013-01-08 06:17:56,40.755737,-73.991028,2013-01-08 06:21:11,40.76749,-73.982368,42435657,42435716
2013011365,2013-01-08 06:17:58,40.75016,-73.991173,2013-01-08 06:23:05,40.753559,-73.978462,4461990857,42445917
2013021512,2013-01-08 06:18:00,40.759644,-73.988007,2013-01-08 06:23:00,40.755096,-73.978622,42435675,42444043
2013014379,2013-01-08 06:18:01,40.756096,-73.990685,2013-01-08 06:23:45,40.755024,-73.976997,42435657,42434077
2013012558,2013-01-08 06:18:02,40.766056,-73.982941,2013-01-08 06:22:53,40.752335,-73.974838,42431556,42446977
2013020611,2013-01-08 06:18:08,40.753613,-73.99614,2013-01-08 06:28:00,40.744556,-73.975746,4207913307,4207683803
2013019986,2013-01-08 06:18:11,40.750072,-73.991432,2013-01-08 06:23:43,40.762768,-73.969589,4461990857,42448317
2013020402,2013-01-08 06:18:23,40.756268,-73.990356,2013-01-08 06:23:52,40.755203,-73.973907,42435660,42446987
2013021113,2013-01-08 06:18:24,40.75164,-73.985641,2013-01-08 06:23:50,40.748241,-73.968552,4207937591,42450809
2013021137,2013-01-08 06:18:40,40.756393,-73.990219,2013-01-08 06:23:57,40.754128,-73.977554,42435660,42443807
2013010199,2013-01-08 06:18:42,40.756721,-73.989632,2013-01-08 06:32:39,40.74424,-73.974731,4207957613,3932847282
2013020366,2013-01-08 06:18:47,40.748932,-73.987442,2013-01-08 06:23:47,40.755547,-73.980698,6224277869,42432693
2013010632,2013-01-08 06:19:00,40.756611,-73.989975,2013-01-08 06:25:00,40.766003,-73.981377,42435660,42428329
2013011500,2013-01-08 06:19:00,40.748493,-73.977531,2013-01-08 06:26:00,40.764744,-73.973404,42446945,4347534767
2013012568,2013-01-08 06:19:00,40.749977,-73.991425,2013-01-08 06:25:00,40.758362,-73.979225,42439440,42432580
2013021035,2013-01-08 06:19:00,40.756218,-73.990906,2013-01-08 06:27:00,40.753971,-73.975082,42435657,6819525295
2013003810,2013-01-08 06:19:00,40.760887,-73.98204,2013-01-08 06:24:00,40.752285,-73.978249,5475605302,42443804
2013025407,2013-01-08 06:19:01,40.750759,-73.990692,2013-01-08 06:23:40,40.762527,-73.978691,42437654,42430371
2013001358,2013-01-08 06:19:08,40.766647,-73.99041,2013-01-08 06:23:24,40.760422,-73.983063,42449550,42432585
2013021194,2013-01-08 06:19:13,40.755783,-73.991478,2013-01-08 06:25:02,40.761475,-73.97052,42435654,42432834
2013025827,2013-01-08 06:19:30,40.751305,-73.99398,2013-01-08 06:23:34,40.764446,-73.984169,42435642,4207815980
2013010949,2013-01-08 06:19:44,40.767757,-73.98098,2013-01-08 06:23:43,40.755146,-73.972626,4347550074,42446987
2013012581,2013-01-08 06:19:45,40.762669,-73.982513,2013-01-08 06:25:02,40.75248,-73.978127,42440009,42443804
2013012829,2013-01-08 06:19:48,40.756565,-73.989738,2013-01-08 06:23:06,40.760227,-73.977654,4207957613,6958055831
2013020514,2013-01-08 06:19:49,40.764942,-73.981804,2013-01-08 06:25:48,40.752892,-73.975983,42428321,42446977
2013012236,2013-01-08 06:19:51,40.75563,-73.991692,2013-01-08 06:22:49,40.751793,-73.979546,42435654,42432438
2013000731,2013-01-08 06:19:54,40.75827,-73.992432,2013-01-08 06:24:30,40.752945,-73.979797,42437368,42445916
2013020976,2013-01-08 06:19:55,40.756145,-73.990585,2013-01-08 06:22:55,40.756657,-73.975853,42435657,42445926
2013020001,2013-01-08 06:19:59,40.756516,-73.989815,2013-01-08 06:26:41,40.763649,-73.971695,42435660,42445950
2013020238,2013-01-08 06:20:00,40.76762,-73.993141,2013-01-08 06:25:28,40.761852,-73.9795,42430722,42430367
2013015172,2013-01-08 06:20:00,40.764423,-73.986862,2013-01-08 06:26:00,40.754143,-73.979546,4207837422,42454428
2013020260,2013-01-08 06:20:00,40.756386,-73.989754,2013-01-08 06:23:00,40.765137,-73.984138,42435660,4207815981
2013019891,2013-01-08 06:20:00,40.762112,-73.98616,2013-01-08 06:24:00,40.76321,-73.970695,42435684,596775946
2013019871,2013-01-08 06:20:00,40.751286,-73.994034,2013-01-08 06:24:00,40.766464,-73.982635,42435642,6210777831
2013016971,2013-01-08 06:20:00,40.750347,-73.991325,2013-01-08 06:26:00,40.760338,-73.981552,4461990857,42430358
2013020720,2013-01-08 06:20:00,40.749424,-73.990517,2013-01-08 06:26:00,40.749027,-73.971466,42439440,6997311897
2013011119,2013-01-08 06:20:00,40.762905,-73.985977,2013-01-08 06:25:00,40.758976,-73.975746,6210777843,5475605300
2013025173,2013-01-08 06:20:05,40.752003,-73.988739,2013-01-08 06:23:33,40.762573,-73.97879,42439955,42430371
2013021023,2013-01-08 06:20:12,40.751202,-73.993889,2013-01-08 06:26:42,40.754005,-73.972588,42435642,42449954
2013020863,2013-01-08 06:20:14,40.755939,-73.990784,2013-01-08 06:26:37,40.763496,-73.971451,42435657,42445950
2013025360,2013-01-08 06:20:23,40.74868,-73.985184,2013-01-08 06:28:27,40.757843,-73.970848,42437644,42446994
2013025644,2013-01-08 06:20:38,40.768188,-73.988052,2013-01-08 06:29:23,40.748955,-73.975044,42431563,42453007
2013025322,2013-01-08 06:20:46,40.749706,-73.991028,2013-01-08 06:26:40,40.748535,-73.969551,42439440,3569749103
2013020025,2013-01-08 06:20:48,40.756935,-73.993126,2013-01-08 06:29:37,40.744026,-73.973816,2351532388,5131026390
2013021485,2013-01-08 06:21:00,40.756237,-73.99054,2013-01-08 06:25:20,40.754829,-73.976898,42435657,42434077
2013019906,2013-01-08 06:21:02,40.755936,-73.988922,2013-01-08 06:26:35,40.763168,-73.972878,42435660,42427762
2013012073,2013-01-08 06:21:08,40.751228,-73.994072,2013-01-08 06:30:45,40.748314,-73.968689,42435642,42450809
2013021192,2013-01-08 06:21:10,40.756462,-73.997658,2013-01-08 06:25:19,40.754959,-73.984177,42443975,42430333
2013019974,2013-01-08 06:21:10,40.756863,-73.988693,2013-01-08 06:24:01,40.755047,-73.980865,42435663,42443556
2013025292,2013-01-08 06:21:25,40.755802,-73.991295,2013-01-08 06:26:50,40.761414,-73.968994,42435657,42447007
2013028953,2013-01-08 06:21:30,40.767658,-73.98217,2013-01-08 06:23:27,40.763577,-73.971695,1825841704,42445950
2013019913,2013-01-08 06:21:34,40.758495,-73.992432,2013-01-08 06:28:52,40.751965,-73.973892,42437368,42449948
2013014201,2013-01-08 06:21:42,40.74482,-73.979324,2013-01-08 06:26:45,40.748302,-73.968887,42449314,42450809
2013011934,2013-01-08 06:21:45,40.756725,-73.989906,2013-01-08 06:27:10,40.75449,-73.977585,4207957613,42444043
2013010913,2013-01-08 06:21:49,40.751656,-73.992401,2013-01-08 06:28:14,40.751743,-73.976524,3799572065,42446959
2013012758,2013-01-08 06:21:57,40.769051,-73.984932,2013-01-08 06:25:37,40.763481,-73.975494,4207837428,42427764
2013010696,2013-01-08 06:22:00,40.755997,-73.991226,2013-01-08 06:26:00,40.767666,-73.981827,42435657,1825841743
2013011371,2013-01-08 06:22:00,40.752594,-73.993477,2013-01-08 06:29:00,40.75666,-73.976158,42435644,42445926
2013020505,2013-01-08 06:22:00,40.755882,-73.990425,2013-01-08 06:26:00,40.753147,-73.979736,42435657,42445916
2013013356,2013-01-08 06:22:00,40.750004,-73.991058,2013-01-08 06:27:00,40.757793,-73.978973,4461990857,42443528
2013020809,2013-01-08 06:22:00,40.756058,-73.991295,2013-01-08 06:25:00,40.762001,-73.982407,42435657,42440009
2013020265,2013-01-08 06:22:00,40.751297,-73.994011,2013-01-08 06:27:00,40.761627,-73.980263,42435642,42430363
2013020699,2013-01-08 06:22:02,40.755737,-73.991478,2013-01-08 06:28:22,40.758911,-73.971413,42435654,42436705
2013012337,2013-01-08 06:22:12,40.757023,-73.998566,2013-01-08 06:27:50,40.761154,-73.97998,8592620027,42430363
2013010762,2013-01-08 06:22:13,40.751102,-73.99398,2013-01-08 06:26:24,40.766273,-73.983376,42435642,42431556
2013012910,2013-01-08 06:22:14,40.750595,-73.991508,2013-01-08 06:28:33,40.748676,-73.969986,4461990857,248708366
2013012255,2013-01-08 06:22:18,40.756618,-73.993988,2013-01-08 06:27:09,40.761433,-73.984016,42444985,42428308
2013020847,2013-01-08 06:22:23,40.756065,-73.990707,2013-01-08 06:27:05,40.756287,-73.974884,42435657,596775882
