id,ptime,plat,plong,dtime,dlat,dlong,p_node,d_node
2013008224,2013-01-03 06:05:56,40.744987,-73.978455,2013-01-03 06:15:51,40.759533,-73.977806,42449928,42440452
2013015590,2013-01-03 06:06:00,40.768421,-73.988945,2013-01-03 06:16:00,40.748234,-73.9758,42431563,42449938
2013017223,2013-01-03 06:06:00,40.756409,-73.990387,2013-01-03 06:12:00,40.753185,-73.981209,42435660,42437358
2013010343,2013-01-03 06:06:00,40.747082,-73.979263,2013-01-03 06:10:00,40.755371,-73.979172,42434954,42432693
2013014669,2013-01-03 06:06:04,40.765839,-73.976479,2013-01-03 06:09:15,40.755611,-73.972244,42430394,42438889
2013025382,2013-01-03 06:06:21,40.756542,-73.990814,2013-01-03 06:13:03,40.756622,-73.974281,5916783970,42438886
2013020775,2013-01-03 06:06:24,40.752579,-73.993279,2013-01-03 06:11:03,40.754612,-73.979439,42435645,42443556
2013020697,2013-01-03 06:06:29,40.755978,-73.99057,2013-01-03 06:11:38,40.755432,-73.974709,42435657,100522728
2013019958,2013-01-03 06:06:31,40.756161,-73.990692,2013-01-03 06:13:27,40.754513,-73.975937,42435657,3639381189
2013008708,2013-01-03 06:06:48,40.752937,-73.995689,2013-01-03 06:11:09,40.760918,-73.984108,5481859182,42428307
2013005388,2013-01-03 06:06:58,40.756123,-73.990639,2013-01-03 06:12:34,40.763889,-73.97744,42435657,42430378
2013011302,2013-01-03 06:07:00,40.758732,-73.992409,2013-01-03 06:12:00,40.752419,-73.978851,42437368,42443804
2013004429,2013-01-03 06:07:00,40.756077,-73.990662,2013-01-03 06:10:00,40.766426,-73.984024,42435657,42431556
2013025471,2013-01-03 06:07:00,40.75124,-73.994148,2013-01-03 06:13:00,40.760445,-73.979988,42435642,42430361
2013004100,2013-01-03 06:07:00,40.756763,-73.989197,2013-01-03 06:12:00,40.753506,-73.981598,42435663,42437358
2013012472,2013-01-03 06:07:00,40.755688,-73.990761,2013-01-03 06:16:00,40.756477,-73.971718,42435657,42446991
2013015301,2013-01-03 06:07:00,40.756859,-73.990334,2013-01-03 06:11:00,40.75761,-73.976517,4207957613,42438881
2013011549,2013-01-03 06:07:02,40.767666,-73.993324,2013-01-03 06:17:10,40.752716,-73.980347,42430722,42432438
2013010797,2013-01-03 06:07:08,40.766403,-73.990639,2013-01-03 06:11:11,40.763847,-73.978889,7557417119,42430378
2013019949,2013-01-03 06:07:12,40.762238,-73.978294,2013-01-03 06:16:07,40.75135,-73.977928,42430371,8122411159
2013021554,2013-01-03 06:07:15,40.756325,-73.990761,2013-01-03 06:11:57,40.760933,-73.969727,42435657,42432847
2013020113,2013-01-03 06:07:24,40.756115,-73.991051,2013-01-03 06:12:46,40.763477,-73.974747,42435657,42427764
2013014633,2013-01-03 06:07:58,40.75116,-73.982796,2013-01-03 06:11:37,40.760113,-73.976662,42433604,42446353
2013010417,2013-01-03 06:08:00,40.755901,-73.991219,2013-01-03 06:14:00,40.756779,-73.977493,42435657,42443528
2013013354,2013-01-03 06:08:00,40.766937,-73.986389,2013-01-03 06:14:00,40.756985,-73.9739,4207837425,42459098
2013020753,2013-01-03 06:08:00,40.755527,-73.993279,2013-01-03 06:11:00,40.758114,-73.978371,42433625,42432580
2013011192,2013-01-03 06:08:00,40.756203,-73.99012,2013-01-03 06:13:00,40.76255,-73.977478,42435660,42430375
2013019458,2013-01-03 06:08:00,40.764423,-73.982903,2013-01-03 06:16:00,40.754059,-73.974136,42428315,42434085
2013011952,2013-01-03 06:08:00,40.761543,-74.000122,2013-01-03 06:16:00,40.751396,-73.982452,4207932666,42445649
2013014938,2013-01-03 06:08:07,40.751331,-73.994034,2013-01-03 06:13:42,40.761738,-73.979263,42435642,42430367
2013010896,2013-01-03 06:08:11,40.762218,-73.986328,2013-01-03 06:14:42,40.756489,-73.973434,42435684,42438886
2013012311,2013-01-03 06:08:12,40.751133,-73.993996,2013-01-03 06:15:03,40.754681,-73.977348,42435642,42444043
2013013134,2013-01-03 06:08:22,40.751228,-73.994141,2013-01-03 06:16:22,40.755627,-73.971069,42435642,42449956
2013025530,2013-01-03 06:08:22,40.756802,-73.990189,2013-01-03 06:13:23,40.755322,-73.97747,4207957613,42434074
2013020123,2013-01-03 06:08:29,40.756649,-73.99025,2013-01-03 06:14:49,40.761406,-73.970627,42435660,42432834
2013013335,2013-01-03 06:08:40,40.756554,-73.98999,2013-01-03 06:15:04,40.754616,-73.976532,42435660,3639381190
2013020443,2013-01-03 06:08:47,40.756767,-73.990067,2013-01-03 06:14:27,40.752502,-73.979752,4207957613,42432438
2013011052,2013-01-03 06:08:49,40.753574,-73.981049,2013-01-03 06:12:33,40.743813,-73.974327,42437358,5131026390
2013003497,2013-01-03 06:08:49,40.751083,-73.990829,2013-01-03 06:15:19,40.755173,-73.975616,42437654,42457476
2013025463,2013-01-03 06:08:51,40.751175,-73.994125,2013-01-03 06:13:15,40.757488,-73.982689,42435642,42430347
2013011754,2013-01-03 06:08:52,40.748642,-73.988632,2013-01-03 06:12:08,40.752464,-73.97686,42430295,561042204
2013020368,2013-01-03 06:09:00,40.751842,-73.993629,2013-01-03 06:18:00,40.749004,-73.970398,42435644,6997311896
2013006687,2013-01-03 06:09:00,40.762154,-73.986282,2013-01-03 06:13:00,40.751904,-73.978432,42435684,561042200
2013012293,2013-01-03 06:09:06,40.756435,-73.990341,2013-01-03 06:11:34,40.759876,-73.981331,42435660,42430356
2013021058,2013-01-03 06:09:28,40.748199,-73.987656,2013-01-03 06:12:02,40.752495,-73.978676,6223969260,42443804
2013020244,2013-01-03 06:09:39,40.744728,-73.976555,2013-01-03 06:15:00,40.760563,-73.971603,5131026388,596775907
2013025273,2013-01-03 06:09:54,40.751339,-73.994133,2013-01-03 06:17:09,40.759373,-73.974983,42435642,42445930
2013025360,2013-01-03 06:09:59,40.74963,-73.99128,2013-01-03 06:13:59,40.756176,-73.975342,42439440,596775882
2013011507,2013-01-03 06:10:00,40.755959,-73.990379,2013-01-03 06:16:00,40.752972,-73.980995,42435657,42432436
2013014324,2013-01-03 06:10:00,40.749958,-73.991409,2013-01-03 06:14:00,40.75576,-73.97995,42439440,42432693
2013015514,2013-01-03 06:10:00,40.751171,-73.994072,2013-01-03 06:14:00,40.758991,-73.980568,42435642,42430356
2013020082,2013-01-03 06:10:00,40.751148,-73.994095,2013-01-03 06:15:00,40.758247,-73.981247,42435642,42430352
2013011102,2013-01-03 06:10:05,40.751106,-73.993996,2013-01-03 06:15:08,40.761368,-73.968178,42435642,42447007
2013017491,2013-01-03 06:10:13,40.763653,-73.981888,2013-01-03 06:15:42,40.761024,-73.97123,3308681105,596775951
2013016527,2013-01-03 06:10:15,40.745972,-73.977921,2013-01-03 06:12:35,40.758068,-73.969429,42445378,42436707
2013013167,2013-01-03 06:10:26,40.764172,-73.984947,2013-01-03 06:14:54,40.755093,-73.977806,42435705,42444043
2013020910,2013-01-03 06:10:34,40.756252,-73.990501,2013-01-03 06:16:16,40.761814,-73.969902,42435657,42456598
2013020366,2013-01-03 06:10:39,40.750019,-73.991646,2013-01-03 06:20:31,40.755207,-73.976151,42439440,4207915682
2013011311,2013-01-03 06:10:46,40.752281,-73.989754,2013-01-03 06:14:33,40.760017,-73.982101,42439955,42430356
2013025507,2013-01-03 06:10:49,40.756287,-73.990601,2013-01-03 06:16:51,40.759312,-73.967888,42435657,6680686184
2013012903,2013-01-03 06:11:00,40.750366,-73.99205,2013-01-03 06:16:00,40.764805,-73.976982,3799572065,42430390
2013020699,2013-01-03 06:11:05,40.756233,-73.990219,2013-01-03 06:16:19,40.754799,-73.978813,42435660,4202958491
2013021438,2013-01-03 06:11:05,40.766438,-73.983353,2013-01-03 06:15:17,40.755871,-73.97525,6210777831,596775882
2013012158,2013-01-03 06:11:43,40.756489,-73.990501,2013-01-03 06:14:26,40.760338,-73.98188,5916783970,42430358
2013019837,2013-01-03 06:11:52,40.763561,-73.981438,2013-01-03 06:14:45,40.754078,-73.979584,42440015,42454428
2013011536,2013-01-03 06:11:58,40.755833,-73.990822,2013-01-03 06:21:01,40.748116,-73.968407,42435657,42450809
2013021071,2013-01-03 06:11:59,40.751225,-73.994118,2013-01-03 06:16:58,40.756817,-73.976791,42435642,42445926
2013020578,2013-01-03 06:11:59,40.752251,-73.989578,2013-01-03 06:17:50,40.750343,-73.967873,42439955,42444055
2013012765,2013-01-03 06:12:00,40.759338,-73.98278,2013-01-03 06:16:00,40.758152,-73.973801,42439996,596775876
2013011611,2013-01-03 06:12:00,40.756561,-73.997894,2013-01-03 06:21:00,40.758575,-73.976662,42443975,42440153
2013020809,2013-01-03 06:12:00,40.755592,-73.990974,2013-01-03 06:17:00,40.756371,-73.978165,42435654,42452353
2013025566,2013-01-03 06:12:07,40.748089,-73.978699,2013-01-03 06:17:24,40.759399,-73.976738,8842216739,42440452
2013011316,2013-01-03 06:12:09,40.755314,-73.995003,2013-01-03 06:17:04,40.751144,-73.978424,4491359481,100522479
2013000987,2013-01-03 06:12:10,40.756531,-73.99054,2013-01-03 06:15:15,40.754509,-73.980629,5916783970,42454428
