id,ptime,plat,plong,dtime,dlat,dlong,p_node,d_node
2013011502,2013-01-11 06:00:00,40.750038,-73.99157,2013-01-11 06:05:00,40.754784,-73.975761,42439440,596775840
2013012023,2013-01-11 06:00:17,40.750362,-73.99118,2013-01-11 06:03:31,40.757217,-73.982178,4461990857,42430347
2013020825,2013-01-11 06:00:31,40.750595,-73.990067,2013-01-11 06:08:58,40.755238,-73.970703,42437654,42438891
2013028918,2013-01-11 06:00:48,40.75124,-73.990875,2013-01-11 06:08:40,40.753937,-73.972206,42437654,42449954
2013012157,2013-01-11 06:00:50,40.752285,-73.989235,2013-01-11 06:04:31,40.7631,-73.977028,42439955,42430378
2013025387,2013-01-11 06:00:55,40.756496,-73.989838,2013-01-11 06:05:57,40.7616,-73.9729,42435660,42443612
2013020226,2013-01-11 06:01:00,40.756287,-73.990005,2013-01-11 06:05:00,40.767853,-73.981987,42435660,1825841704
2013025756,2013-01-11 06:01:00,40.755962,-73.991005,2013-01-11 06:07:00,40.749191,-73.971916,42435657,6997311897
2013020984,2013-01-11 06:01:00,40.751286,-73.994095,2013-01-11 06:07:00,40.756599,-73.976753,42435642,42445926
2013020501,2013-01-11 06:01:37,40.750359,-73.991531,2013-01-11 06:06:02,40.751274,-73.976425,4461990857,42446959
2013008809,2013-01-11 06:01:40,40.756664,-73.989906,2013-01-11 06:03:24,40.765556,-73.982658,4207957613,42428328
2013011878,2013-01-11 06:01:46,40.756603,-73.989716,2013-01-11 06:05:28,40.763378,-73.978607,4207957613,42430375
2013027866,2013-01-11 06:02:00,40.74828,-73.976776,2013-01-11 06:08:00,40.761765,-73.975121,42449938,42440951
2013029733,2013-01-11 06:02:00,40.751541,-73.993988,2013-01-11 06:09:00,40.756302,-73.975876,42435642,42445926
2013010676,2013-01-11 06:02:00,40.767185,-73.995789,2013-01-11 06:08:00,40.759224,-73.964088,61275601,42423564
2013014131,2013-01-11 06:02:00,40.746765,-73.977425,2013-01-11 06:04:00,40.757256,-73.969818,42449932,42449961
2013025359,2013-01-11 06:02:13,40.756634,-73.989876,2013-01-11 06:06:15,40.755112,-73.9786,4207957613,42444043
2013010572,2013-01-11 06:02:39,40.755898,-73.99128,2013-01-11 06:07:35,40.756927,-73.977173,42435657,42445926
2013026718,2013-01-11 06:02:56,40.756607,-73.997749,2013-01-11 06:08:53,40.762493,-73.983047,42443975,42428312
2013012216,2013-01-11 06:03:00,40.749989,-73.991364,2013-01-11 06:12:00,40.748978,-73.969788,42439440,42455929
2013015309,2013-01-11 06:03:00,40.756111,-73.991417,2013-01-11 06:08:00,40.761093,-73.977165,42435657,6958055831
2013010664,2013-01-11 06:03:00,40.756752,-73.989838,2013-01-11 06:07:00,40.762749,-73.972816,4207957613,42432825
2013008089,2013-01-11 06:03:15,40.756355,-73.989227,2013-01-11 06:06:17,40.760761,-73.977249,4207957613,6958055831
2013026737,2013-01-11 06:03:26,40.7612,-74.000725,2013-01-11 06:09:38,40.76355,-73.975746,4207932666,42427764
2013026714,2013-01-11 06:03:29,40.756161,-73.989677,2013-01-11 06:06:16,40.766575,-73.977737,42435660,4207892896
2013014496,2013-01-11 06:03:33,40.751179,-73.991173,2013-01-11 06:06:08,40.756687,-73.983192,42437654,42430344
2013021395,2013-01-11 06:03:34,40.756817,-73.990028,2013-01-11 06:07:24,40.761562,-73.972305,4207957613,42443612
2013020113,2013-01-11 06:03:41,40.756271,-73.990524,2013-01-11 06:07:36,40.755386,-73.979393,42435660,42432693
2013020590,2013-01-11 06:03:51,40.75087,-73.991455,2013-01-11 06:11:03,40.743534,-73.97303,3799572065,4207683801
2013000247,2013-01-11 06:04:00,40.757717,-73.989799,2013-01-11 06:08:00,40.762608,-73.979652,5849918504,42430371
2013011543,2013-01-11 06:04:00,40.755951,-73.99131,2013-01-11 06:09:00,40.76292,-73.981369,42435657,4207938836
2013013402,2013-01-11 06:04:00,40.745029,-73.978416,2013-01-11 06:08:00,40.760933,-73.972183,42449928,596775951
2013012018,2013-01-11 06:05:00,40.75666,-73.990105,2013-01-11 06:12:00,40.747414,-73.979027,42435660,42446941
2013027358,2013-01-11 06:05:00,40.756794,-73.989899,2013-01-11 06:12:00,40.745529,-73.977669,4207957613,42445382
2013025507,2013-01-11 06:05:21,40.752106,-73.993164,2013-01-11 06:13:17,40.748268,-73.968452,42435644,42450809
2013020269,2013-01-11 06:05:23,40.756256,-73.990517,2013-01-11 06:10:03,40.76318,-73.976067,42435657,42430378
2013020715,2013-01-11 06:05:31,40.755997,-73.991272,2013-01-11 06:10:56,40.762917,-73.978241,42435657,42430375
2013013181,2013-01-11 06:05:33,40.756393,-73.990746,2013-01-11 06:12:31,40.752728,-73.975304,5916783970,42446977
2013028899,2013-01-11 06:05:45,40.765011,-73.98777,2013-01-11 06:11:56,40.753498,-73.97757,4207837422,42443807
2013022924,2013-01-11 06:05:51,40.767677,-73.981659,2013-01-11 06:08:26,40.763336,-73.971428,4557482266,42445950
